snapshot_date,sku,product_name,category,warehouse,current_stock_kg,avg_daily_sales,days_no_movement,last_sale_date,lead_time_days,safety_stock,reorder_point,ideal_stock,needs_reorder,unit_cost_inr,total_value_inr,monthly_holding_cost,aging_bucket,is_dead_stock,health_score,supplier
2025-05-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,586.38,17.55,6,2025-04-25,6,281,386,540,0,166.75,97778.87,1760.02,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-05-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,448.92,18.37,5,2025-04-26,5,276,368,515,0,148.35,66597.28,1198.75,0-30 days,0,98.0,Shakti Packaging Industries
2025-05-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,35.66,1.0,16,2025-04-15,10,20,30,38,0,4738.0,168957.08,3041.23,0-30 days,0,91.4,Industrial Chemicals Feedstock Co
2025-05-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,184.59,2.79,99,2025-01-22,7,47,67,84,0,609.5,112507.6,2025.14,91-120 days,0,53.7,Rajkot Agro Milling Associates
2025-05-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,381.26,12.28,3,2025-04-28,5,184,245,343,0,136.85,52175.43,939.16,0-30 days,0,95.1,Healthy Bran Oils Pvt Ltd
2025-05-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,881.84,40.48,2,2025-04-29,5,526,728,1019,0,128.8,113580.99,2044.46,0-30 days,0,97.8,Gujarat Agro Seeds Pvt Ltd
2025-05-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,465.99,15.67,7,2025-04-24,6,219,313,438,0,166.75,77703.83,1398.67,0-30 days,0,93.1,Kathiawar Peanut Processors
2025-05-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1080.88,27.56,85,2025-02-05,5,358,496,694,0,148.35,160348.55,2886.27,61-90 days,0,44.7,Shakti Packaging Industries
2025-05-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,39.05,1.0,20,2025-04-11,10,18,28,35,0,4738.0,185018.9,3330.34,0-30 days,0,86.4,Industrial Chemicals Feedstock Co
2025-05-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,25.09,1.0,6,2025-04-25,7,15,22,28,0,609.5,15292.35,275.26,0-30 days,0,96.2,Rajkot Agro Milling Associates
2025-05-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,245.94,10.8,13,2025-04-18,5,140,194,272,0,136.85,33656.89,605.82,0-30 days,0,92.6,Healthy Bran Oils Pvt Ltd
2025-06-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3523.45,137.07,7,2025-05-25,5,1645,2330,3262,0,128.8,453820.36,8168.77,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-06-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,995.85,42.16,3,2025-05-29,6,548,801,1121,0,166.75,166057.99,2989.04,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-06-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,840.33,33.29,2,2025-05-30,5,399,565,791,0,148.35,124662.96,2243.93,0-30 days,0,95.5,Shakti Packaging Industries
2025-06-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,147.15,4.32,14,2025-05-18,10,73,116,145,0,4738.0,697196.7,12549.54,0-30 days,0,92.0,Industrial Chemicals Feedstock Co
2025-06-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,55.33,2.1,10,2025-05-22,7,29,44,55,0,609.5,33723.64,607.03,0-30 days,0,97.9,Rajkot Agro Milling Associates
2025-06-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,647.38,31.52,7,2025-05-25,5,378,536,750,0,136.85,88593.95,1594.69,0-30 days,0,98.0,Healthy Bran Oils Pvt Ltd
2025-06-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1968.24,63.97,6,2025-05-26,5,960,1280,1792,0,128.8,253509.31,4563.17,0-30 days,0,92.2,Gujarat Agro Seeds Pvt Ltd
2025-06-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,473.13,16.87,5,2025-05-27,6,270,371,519,0,166.75,78894.43,1420.1,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-06-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,503.05,18.16,2,2025-05-30,5,272,363,508,0,148.35,74627.47,1343.29,0-30 days,0,98.0,Shakti Packaging Industries
2025-06-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,47.72,1.0,15,2025-05-17,10,20,30,38,0,4738.0,226097.36,4069.75,0-30 days,0,96.0,Industrial Chemicals Feedstock Co
2025-06-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,199.87,2.91,105,2025-02-16,7,49,69,86,0,609.5,121820.76,2192.77,91-120 days,0,51.9,Rajkot Agro Milling Associates
2025-06-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,382.99,12.12,10,2025-05-22,5,182,243,340,0,136.85,52412.18,943.42,0-30 days,0,94.2,Healthy Bran Oils Pvt Ltd
2025-06-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,883.65,40.21,15,2025-05-17,5,523,724,1014,0,128.8,113814.12,2048.65,0-30 days,0,91.4,Gujarat Agro Seeds Pvt Ltd
2025-06-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,406.74,15.06,14,2025-05-18,6,211,301,421,0,166.75,67823.9,1220.83,0-30 days,0,93.6,Kathiawar Peanut Processors
2025-06-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1270.12,27.24,89,2025-03-04,5,354,490,686,0,148.35,188422.3,3391.6,61-90 days,0,49.2,Shakti Packaging Industries
2025-06-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,37.18,1.0,8,2025-05-24,10,18,28,35,0,4738.0,176158.84,3170.86,0-30 days,0,92.6,Industrial Chemicals Feedstock Co
2025-06-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,29.58,1.0,6,2025-05-26,7,15,22,28,0,609.5,18029.01,324.52,0-30 days,0,94.9,Rajkot Agro Milling Associates
2025-06-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,251.74,10.67,14,2025-05-18,5,139,192,269,0,136.85,34450.62,620.11,0-30 days,0,90.0,Healthy Bran Oils Pvt Ltd
2025-07-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3439.46,128.43,4,2025-06-27,5,1541,2183,3056,0,128.8,443002.45,7974.04,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-07-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,862.48,37.82,9,2025-06-22,6,492,719,1007,0,166.75,143818.54,2588.73,0-30 days,0,95.3,Kathiawar Peanut Processors
2025-07-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,764.67,30.56,2,2025-06-29,5,367,520,728,0,148.35,113438.79,2041.9,0-30 days,0,94.9,Shakti Packaging Industries
2025-07-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,139.38,4.19,10,2025-06-21,10,71,113,141,0,4738.0,660382.44,11886.88,0-30 days,0,94.2,Industrial Chemicals Feedstock Co
2025-07-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,65.6,2.47,4,2025-06-27,7,35,52,65,0,609.5,39983.2,719.7,0-30 days,0,98.0,Rajkot Agro Milling Associates
2025-07-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,714.79,29.79,6,2025-06-25,5,357,506,708,0,136.85,97819.01,1760.74,0-30 days,0,97.1,Healthy Bran Oils Pvt Ltd
2025-07-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1552.72,59.93,13,2025-06-18,5,899,1199,1679,0,128.8,199990.34,3599.83,0-30 days,0,90.7,Gujarat Agro Seeds Pvt Ltd
2025-07-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,524.97,15.13,6,2025-06-25,6,242,333,466,0,166.75,87538.75,1575.7,0-30 days,0,95.7,Kathiawar Peanut Processors
2025-07-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,423.44,16.67,6,2025-06-25,5,250,333,466,0,148.35,62817.32,1130.71,0-30 days,0,98.0,Shakti Packaging Industries
2025-07-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,42.56,1.0,10,2025-06-21,10,20,30,38,0,4738.0,201649.28,3629.69,0-30 days,0,92.6,Industrial Chemicals Feedstock Co
2025-07-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,214.92,3.42,111,2025-03-12,7,58,82,102,0,609.5,130993.74,2357.89,91-120 days,0,45.5,Rajkot Agro Milling Associates
2025-07-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,344.56,11.46,2,2025-06-29,5,172,229,321,0,136.85,47153.04,848.75,0-30 days,0,94.5,Healthy Bran Oils Pvt Ltd
2025-07-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,971.47,37.67,12,2025-06-19,5,490,678,949,0,128.8,125125.34,2252.26,0-30 days,0,92.9,Gujarat Agro Seeds Pvt Ltd
2025-07-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,372.93,13.51,4,2025-06-27,6,189,270,378,0,166.75,62186.08,1119.35,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-07-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1184.87,25.0,93,2025-03-30,5,325,450,630,0,148.35,175775.46,3163.96,91-120 days,0,42.7,Shakti Packaging Industries
2025-07-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,43.68,1.0,6,2025-06-25,10,18,28,35,0,4738.0,206955.84,3725.21,0-30 days,0,92.7,Industrial Chemicals Feedstock Co
2025-07-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,27.8,1.0,8,2025-06-23,7,15,22,28,0,609.5,16944.1,304.99,0-30 days,0,94.3,Rajkot Agro Milling Associates
2025-07-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,216.87,10.08,14,2025-06-17,5,131,181,253,0,136.85,29678.66,534.22,0-30 days,0,91.1,Healthy Bran Oils Pvt Ltd
2025-08-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,2705.57,132.78,5,2025-07-27,5,1593,2257,3160,0,128.8,348477.42,6272.59,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-08-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1025.48,41.21,11,2025-07-21,6,536,783,1096,0,166.75,170998.79,3077.98,0-30 days,0,92.5,Kathiawar Peanut Processors
2025-08-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,587.73,28.93,4,2025-07-28,5,347,492,689,0,148.35,87189.75,1569.42,0-30 days,0,95.7,Shakti Packaging Industries
2025-08-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,155.62,4.0,18,2025-07-14,10,68,108,135,0,4738.0,737327.56,13271.9,0-30 days,0,89.2,Industrial Chemicals Feedstock Co
2025-08-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,49.88,1.93,15,2025-07-17,7,27,41,51,0,609.5,30401.86,547.23,0-30 days,0,93.0,Rajkot Agro Milling Associates
2025-08-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,712.88,29.75,9,2025-07-23,5,357,506,708,0,136.85,97557.63,1756.04,0-30 days,0,91.6,Healthy Bran Oils Pvt Ltd
2025-08-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,1895.85,61.96,2,2025-07-30,5,929,1239,1735,0,128.8,244185.48,4395.34,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-08-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,508.97,16.48,6,2025-07-26,6,264,363,508,0,166.75,84870.75,1527.67,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-08-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,421.59,15.78,12,2025-07-20,5,237,316,442,0,148.35,62542.88,1125.77,0-30 days,0,90.7,Shakti Packaging Industries
2025-08-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,41.18,1.0,16,2025-07-16,10,20,30,38,0,4738.0,195110.84,3512.0,0-30 days,0,90.5,Industrial Chemicals Feedstock Co
2025-08-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,157.04,2.67,117,2025-04-06,7,45,64,80,0,609.5,95715.88,1722.89,91-120 days,0,38.7,Rajkot Agro Milling Associates
2025-08-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,297.67,11.44,2,2025-07-30,5,172,229,321,0,136.85,40736.14,733.25,0-30 days,0,96.3,Healthy Bran Oils Pvt Ltd
2025-08-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,974.82,38.95,14,2025-07-18,5,506,701,981,0,128.8,125556.82,2260.02,0-30 days,0,88.2,Gujarat Agro Seeds Pvt Ltd
2025-08-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,383.8,14.72,4,2025-07-28,6,206,294,412,0,166.75,63998.65,1151.98,0-30 days,0,94.7,Kathiawar Peanut Processors
2025-08-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1167.1,23.67,98,2025-04-25,5,308,426,596,0,148.35,173139.28,3116.51,91-120 days,0,37.3,Shakti Packaging Industries
2025-08-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,41.72,1.0,22,2025-07-10,10,18,28,35,0,4738.0,197669.36,3558.05,0-30 days,0,86.6,Industrial Chemicals Feedstock Co
2025-08-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,31.92,1.0,6,2025-07-26,7,15,22,28,0,609.5,19455.24,350.19,0-30 days,0,98.0,Rajkot Agro Milling Associates
2025-08-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,258.71,10.07,10,2025-07-22,5,131,181,253,0,136.85,35404.46,637.28,0-30 days,0,91.3,Healthy Bran Oils Pvt Ltd
2025-09-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,4087.59,137.55,5,2025-08-27,5,1651,2339,3275,0,128.8,526481.59,9476.67,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-09-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1494.84,42.56,13,2025-08-19,6,553,808,1131,0,166.75,249264.57,4486.76,0-30 days,0,96.9,Kathiawar Peanut Processors
2025-09-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,780.76,31.85,4,2025-08-28,5,382,541,757,0,148.35,115825.75,2084.86,0-30 days,0,98.0,Shakti Packaging Industries
2025-09-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,154.65,4.43,13,2025-08-19,10,75,119,149,0,4738.0,732731.7,13189.17,0-30 days,0,94.9,Industrial Chemicals Feedstock Co
2025-09-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,56.7,2.21,9,2025-08-23,7,31,46,58,0,609.5,34558.65,622.06,0-30 days,0,95.1,Rajkot Agro Milling Associates
2025-09-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,1167.06,33.17,16,2025-08-16,5,398,564,790,0,136.85,159712.16,2874.82,0-30 days,0,89.7,Healthy Bran Oils Pvt Ltd
2025-09-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,2403.29,64.19,11,2025-08-21,5,963,1284,1798,0,128.8,309543.75,5571.79,0-30 days,0,96.2,Gujarat Agro Seeds Pvt Ltd
2025-09-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,631.49,17.02,16,2025-08-16,6,272,374,524,0,166.75,105300.96,1895.42,0-30 days,0,96.3,Kathiawar Peanut Processors
2025-09-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,508.54,17.37,6,2025-08-26,5,261,348,487,0,148.35,75441.91,1357.95,0-30 days,0,95.4,Shakti Packaging Industries
2025-09-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,42.74,1.0,16,2025-08-16,10,20,30,38,0,4738.0,202502.12,3645.04,0-30 days,0,96.9,Industrial Chemicals Feedstock Co
2025-09-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,184.75,3.06,123,2025-05-01,7,52,73,91,0,609.5,112605.12,2026.89,121-180 days,1,24.9,Rajkot Agro Milling Associates
2025-09-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,520.8,12.76,17,2025-08-15,5,191,255,357,0,136.85,71271.48,1282.89,0-30 days,0,95.9,Healthy Bran Oils Pvt Ltd
2025-09-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1274.23,40.35,12,2025-08-20,5,525,727,1018,0,128.8,164120.82,2954.17,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-09-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,637.96,15.2,10,2025-08-22,6,213,304,426,0,166.75,106379.83,1914.84,0-30 days,0,93.6,Kathiawar Peanut Processors
2025-09-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1230.16,26.06,102,2025-05-22,5,339,469,657,0,148.35,182494.24,3284.9,91-120 days,0,41.6,Shakti Packaging Industries
2025-09-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,34.81,1.0,11,2025-08-21,10,18,28,35,0,4738.0,164929.78,2968.74,0-30 days,0,97.2,Industrial Chemicals Feedstock Co
2025-09-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,26.08,1.0,12,2025-08-20,7,15,22,28,0,609.5,15895.76,286.12,0-30 days,0,90.9,Rajkot Agro Milling Associates
2025-09-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,431.13,11.23,9,2025-08-23,5,146,202,283,0,136.85,59000.14,1062.0,0-30 days,0,95.1,Healthy Bran Oils Pvt Ltd
2025-10-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,4982.42,161.3,9,2025-09-22,5,1936,2742,3839,0,128.8,641735.7,11551.24,0-30 days,0,90.8,Gujarat Agro Seeds Pvt Ltd
2025-10-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1856.94,48.25,13,2025-09-18,6,627,916,1282,0,166.75,309644.74,5573.61,0-30 days,0,92.2,Kathiawar Peanut Processors
2025-10-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,755.44,36.87,13,2025-09-18,5,442,626,876,0,148.35,112069.52,2017.25,0-30 days,0,92.8,Shakti Packaging Industries
2025-10-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,215.13,5.36,22,2025-09-09,10,91,145,181,0,4738.0,1019285.94,18347.15,0-30 days,0,84.9,Industrial Chemicals Feedstock Co
2025-10-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,58.47,2.56,12,2025-09-19,7,36,54,68,0,609.5,35637.46,641.47,0-30 days,0,89.0,Rajkot Agro Milling Associates
2025-10-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,1103.07,35.73,10,2025-09-21,5,429,608,851,0,136.85,150955.13,2717.19,0-30 days,0,95.2,Healthy Bran Oils Pvt Ltd
2025-10-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,2541.06,75.27,3,2025-09-28,5,1129,1505,2107,0,128.8,327288.53,5891.19,0-30 days,0,98.0,Gujarat Agro Seeds Pvt Ltd
2025-10-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,851.28,19.3,5,2025-09-26,6,309,425,595,0,166.75,141950.94,2555.12,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-10-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,534.8,20.11,10,2025-09-21,5,302,403,564,0,148.35,79337.58,1428.08,0-30 days,0,91.4,Shakti Packaging Industries
2025-10-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,45.26,1.0,18,2025-09-13,10,20,30,38,0,4738.0,214441.88,3859.95,0-30 days,0,95.7,Industrial Chemicals Feedstock Co
2025-10-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,245.5,3.54,129,2025-05-25,7,60,85,106,0,609.5,149632.25,2693.38,121-180 days,1,20.6,Rajkot Agro Milling Associates
2025-10-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,507.44,13.74,11,2025-09-20,5,206,275,385,0,136.85,69443.16,1249.98,0-30 days,0,92.1,Healthy Bran Oils Pvt Ltd
2025-10-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1913.91,47.31,14,2025-09-17,5,615,852,1193,0,128.8,246511.61,4437.21,0-30 days,0,93.3,Gujarat Agro Seeds Pvt Ltd
2025-10-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,707.47,17.23,5,2025-09-26,6,241,344,482,0,166.75,117970.62,2123.47,0-30 days,0,92.8,Kathiawar Peanut Processors
2025-10-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1481.8,30.17,106,2025-06-17,5,392,543,760,0,148.35,219825.03,3956.85,91-120 days,0,41.6,Shakti Packaging Industries
2025-10-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,39.61,1.0,11,2025-09-20,10,18,28,35,0,4738.0,187672.18,3378.1,0-30 days,0,94.1,Industrial Chemicals Feedstock Co
2025-10-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,26.11,1.0,5,2025-09-26,7,15,22,28,0,609.5,15914.05,286.45,0-30 days,0,98.0,Rajkot Agro Milling Associates
2025-10-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,457.68,12.09,14,2025-09-17,5,157,217,304,0,136.85,62633.51,1127.4,0-30 days,0,94.8,Healthy Bran Oils Pvt Ltd
2025-11-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3976.46,165.32,17,2025-10-15,5,1984,2811,3935,0,128.8,512167.53,9219.02,0-30 days,0,96.3,Gujarat Agro Seeds Pvt Ltd
2025-11-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1364.98,51.66,4,2025-10-28,6,672,982,1375,0,166.75,227610.42,4096.99,0-30 days,0,98.0,Kathiawar Peanut Processors
2025-11-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Ahmedabad Plant,878.73,38.5,17,2025-10-15,5,462,654,916,0,148.35,130359.6,2346.47,0-30 days,0,86.6,Shakti Packaging Industries
2025-11-01,P004,Industrial Castor Oil 50L,Industrial Oil,Ahmedabad Plant,201.62,5.09,11,2025-10-21,10,87,138,172,0,4738.0,955275.56,17194.96,0-30 days,0,95.5,Industrial Chemicals Feedstock Co
2025-11-01,P005,De-Oiled Cake 25Kg,ByProduct,Ahmedabad Plant,65.54,2.8,7,2025-10-25,7,39,59,74,0,609.5,39946.63,719.04,0-30 days,0,91.6,Rajkot Agro Milling Associates
2025-11-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Ahmedabad Plant,908.54,35.12,2,2025-10-30,5,421,597,836,0,136.85,124333.7,2238.01,0-30 days,0,97.6,Healthy Bran Oils Pvt Ltd
2025-11-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Rajkot Warehouse,2361.54,77.15,17,2025-10-15,5,1157,1543,2160,0,128.8,304166.35,5474.99,0-30 days,0,95.1,Gujarat Agro Seeds Pvt Ltd
2025-11-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Rajkot Warehouse,619.56,20.66,11,2025-10-21,6,331,455,637,0,166.75,103311.63,1859.61,0-30 days,0,97.7,Kathiawar Peanut Processors
2025-11-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Rajkot Warehouse,520.16,21.0,16,2025-10-16,5,315,420,588,0,148.35,77165.74,1388.98,0-30 days,0,91.1,Shakti Packaging Industries
2025-11-01,P004,Industrial Castor Oil 50L,Industrial Oil,Rajkot Warehouse,40.14,1.0,13,2025-10-19,10,20,30,38,0,4738.0,190183.32,3423.3,0-30 days,0,94.4,Industrial Chemicals Feedstock Co
2025-11-01,P005,De-Oiled Cake 25Kg,ByProduct,Rajkot Warehouse,220.25,3.87,135,2025-06-19,7,66,93,116,0,609.5,134242.38,2416.36,121-180 days,1,24.0,Rajkot Agro Milling Associates
2025-11-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Rajkot Warehouse,328.49,13.51,11,2025-10-21,5,203,271,379,0,136.85,44953.86,809.17,0-30 days,0,95.2,Healthy Bran Oils Pvt Ltd
2025-11-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Mumbai Depot,1385.68,48.5,16,2025-10-16,5,630,872,1221,0,128.8,178475.58,3212.56,0-30 days,0,95.7,Gujarat Agro Seeds Pvt Ltd
2025-11-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Mumbai Depot,526.39,18.45,3,2025-10-29,6,258,369,517,0,166.75,87775.53,1579.96,0-30 days,0,96.8,Kathiawar Peanut Processors
2025-11-01,P003,Tirupati Sunflower Oil 1L,Edible Oil,Mumbai Depot,1388.21,31.5,111,2025-07-13,5,410,568,795,0,148.35,205940.95,3706.94,91-120 days,0,33.2,Shakti Packaging Industries
2025-11-01,P004,Industrial Castor Oil 50L,Industrial Oil,Mumbai Depot,40.41,1.0,13,2025-10-19,10,18,28,35,0,4738.0,191462.58,3446.33,0-30 days,0,98.0,Industrial Chemicals Feedstock Co
2025-11-01,P005,De-Oiled Cake 25Kg,ByProduct,Mumbai Depot,23.84,1.0,8,2025-10-24,7,15,22,28,0,609.5,14530.48,261.55,0-30 days,0,95.3,Rajkot Agro Milling Associates
2025-11-01,P006,Tirupati Rice Bran Oil 1L,Edible Oil,Mumbai Depot,258.11,11.89,9,2025-10-23,5,155,214,300,0,136.85,35322.35,635.8,0-30 days,0,93.4,Healthy Bran Oils Pvt Ltd
2025-12-01,P001,Tirupati Cottonseed Oil 1L,Edible Oil,Ahmedabad Plant,3303.96,168.6,12,2025-11-19,5,2023,2866,4012,0,128.8,425550.05,7659.9,0-30 days,0,94.2,Gujarat Agro Seeds Pvt Ltd
2025-12-01,P002,Tirupati Groundnut Oil 1L,Edible Oil,Ahmedabad Plant,1529.76,56.19,4,2025-11-27,6,730,1067,1494,0,166.75,255087.48,4591.57,0-30 days,0,94.7,Kathiawar Peanut Processors
