Date,Product,Sales_INR,Quantity
2024-03-15,Tirupati Sunflower Oil,318711,212
2024-03-15,Tirupati Groundnut Oil,326349,217
2024-03-15,Tirupati Soybean Oil,487123,324
2024-03-15,Tirupati Mustard Oil,341695,227
2024-03-15,Olixir Olive Oil,239598,159
2024-03-15,Olixir Sesame Oil,328246,218
2024-03-15,Castor Oil,80136,53
2024-03-15,Refined Castor Oil,360564,240
2024-03-15,De Oiled Cake,357422,238
2024-03-16,Tirupati Cottonseed Oil,970636,647
2024-03-16,Tirupati Sunflower Oil,418498,278
2024-03-16,Tirupati Groundnut Oil,407336,271
2024-03-16,Tirupati Soybean Oil,386673,257
2024-03-16,Tirupati Mustard Oil,445348,296
2024-03-16,Olixir Olive Oil,161356,107
2024-03-16,Olixir Sesame Oil,532387,354
2024-03-16,Castor Oil,67960,45
2024-03-16,Refined Castor Oil,495338,330
2024-03-16,De Oiled Cake,447309,298
2024-03-17,Tirupati Cottonseed Oil,1165876,777
2024-03-17,Tirupati Sunflower Oil,122413,81
2024-03-17,Tirupati Groundnut Oil,238690,159
2024-03-17,Tirupati Soybean Oil,147370,98
2024-03-17,Tirupati Mustard Oil,322785,215
2024-03-17,Olixir Olive Oil,498106,332
2024-03-17,Olixir Sesame Oil,538178,358
2024-03-17,Castor Oil,90289,60
2024-03-17,Refined Castor Oil,451552,301
2024-03-17,De Oiled Cake,329121,219
2024-03-18,Tirupati Cottonseed Oil,448946,299
2024-03-18,Tirupati Sunflower Oil,92008,61
2024-03-18,Tirupati Groundnut Oil,75868,50
2024-03-18,Tirupati Soybean Oil,374288,249
2024-03-18,Tirupati Mustard Oil,317014,211
2024-03-18,Olixir Olive Oil,294436,196
2024-03-18,Olixir Sesame Oil,399928,266
2024-03-18,Castor Oil,596552,397
2024-03-18,Refined Castor Oil,149877,99
2024-03-18,De Oiled Cake,259239,172
2024-03-19,Tirupati Cottonseed Oil,926466,617
2024-03-19,Tirupati Sunflower Oil,178893,119
2024-03-19,Tirupati Groundnut Oil,81693,54
2024-03-19,Tirupati Soybean Oil,96004,64
2024-03-19,Tirupati Mustard Oil,248934,165
2024-03-19,Olixir Olive Oil,423150,282
2024-03-19,Olixir Sesame Oil,414156,276
2024-03-19,Castor Oil,82639,55
2024-03-19,Refined Castor Oil,410461,273
2024-03-19,De Oiled Cake,133615,89
2024-03-20,Tirupati Cottonseed Oil,799569,533
2024-03-20,Tirupati Sunflower Oil,356443,237
2024-03-20,Tirupati Groundnut Oil,406700,271
2024-03-20,Tirupati Soybean Oil,335416,223
2024-03-20,Tirupati Mustard Oil,458426,305
2024-03-20,Olixir Olive Oil,593179,395
2024-03-20,Olixir Sesame Oil,334167,222
2024-03-20,Castor Oil,568527,379
2024-03-20,Refined Castor Oil,395794,263
2024-03-20,De Oiled Cake,261582,174
2024-03-21,Tirupati Cottonseed Oil,473394,315
2024-03-21,Tirupati Sunflower Oil,582813,388
2024-03-21,Tirupati Groundnut Oil,535424,356
2024-03-21,Tirupati Soybean Oil,454010,302
2024-03-21,Tirupati Mustard Oil,493072,328
2024-03-21,Olixir Olive Oil,342873,228
2024-03-21,Olixir Sesame Oil,155221,103
2024-03-21,Castor Oil,185084,123
2024-03-21,Refined Castor Oil,74998,49
2024-03-21,De Oiled Cake,536924,357
2024-03-22,Tirupati Cottonseed Oil,383032,255
2024-03-22,Tirupati Sunflower Oil,143842,95
2024-03-22,Tirupati Groundnut Oil,552284,368
2024-03-22,Tirupati Soybean Oil,422641,281
2024-03-22,Tirupati Mustard Oil,521391,347
2024-03-22,Olixir Olive Oil,436362,290
2024-03-22,Olixir Sesame Oil,151804,101
2024-03-22,Castor Oil,72007,48
2024-03-22,Refined Castor Oil,305854,203
2024-03-22,De Oiled Cake,121376,80
2024-03-23,Tirupati Cottonseed Oil,1202458,801
2024-03-23,Tirupati Sunflower Oil,246855,164
2024-03-23,Tirupati Groundnut Oil,200226,133
2024-03-23,Tirupati Soybean Oil,75312,50
2024-03-23,Tirupati Mustard Oil,503126,335
2024-03-23,Olixir Olive Oil,496531,331
2024-03-23,Olixir Sesame Oil,242488,161
2024-03-23,Castor Oil,589863,393
2024-03-23,Refined Castor Oil,485269,323
2024-03-23,De Oiled Cake,304288,202
2024-03-24,Tirupati Cottonseed Oil,993424,662
2024-03-24,Tirupati Sunflower Oil,553357,368
2024-03-24,Tirupati Groundnut Oil,88627,59
2024-03-24,Tirupati Soybean Oil,474174,316
2024-03-24,Tirupati Mustard Oil,259131,172
2024-03-24,Olixir Olive Oil,518264,345
2024-03-24,Olixir Sesame Oil,324978,216
2024-03-24,Castor Oil,162817,108
2024-03-24,Refined Castor Oil,479954,319
2024-03-24,De Oiled Cake,130864,87
2024-03-25,Tirupati Cottonseed Oil,838407,558
2024-03-25,Tirupati Sunflower Oil,395912,263
2024-03-25,Tirupati Groundnut Oil,219859,146
2024-03-25,Tirupati Soybean Oil,185478,123
2024-03-25,Tirupati Mustard Oil,556470,370
2024-03-25,Olixir Olive Oil,151430,100
2024-03-25,Olixir Sesame Oil,526671,351
2024-03-25,Castor Oil,497078,331
2024-03-25,Refined Castor Oil,428816,285
2024-03-25,De Oiled Cake,418636,279
2024-03-26,Tirupati Cottonseed Oil,242750,161
2024-03-26,Tirupati Sunflower Oil,417573,278
2024-03-26,Tirupati Groundnut Oil,424233,282
2024-03-26,Tirupati Soybean Oil,552632,368
2024-03-26,Tirupati Mustard Oil,102831,68
2024-03-26,Olixir Olive Oil,550046,366
2024-03-26,Olixir Sesame Oil,518024,345
2024-03-26,Castor Oil,174372,116
2024-03-26,Refined Castor Oil,80534,53
2024-03-26,De Oiled Cake,263052,175
2024-03-27,Tirupati Cottonseed Oil,232500,155
2024-03-27,Tirupati Sunflower Oil,104841,69
2024-03-27,Tirupati Groundnut Oil,241056,160
2024-03-27,Tirupati Soybean Oil,68473,45
2024-03-27,Tirupati Mustard Oil,295795,197
2024-03-27,Olixir Olive Oil,409008,272
2024-03-27,Olixir Sesame Oil,134659,89
2024-03-27,Castor Oil,563328,375
2024-03-27,Refined Castor Oil,129848,86
2024-03-27,De Oiled Cake,402795,268
2024-03-28,Tirupati Cottonseed Oil,881805,587
2024-03-28,Tirupati Sunflower Oil,499483,332
2024-03-28,Tirupati Groundnut Oil,596768,397
2024-03-28,Tirupati Soybean Oil,208053,138
2024-03-28,Tirupati Mustard Oil,151362,100
2024-03-28,Olixir Olive Oil,525046,350
2024-03-28,Olixir Sesame Oil,339643,226
2024-03-28,Castor Oil,130396,86
2024-03-28,Refined Castor Oil,103162,68
2024-03-28,De Oiled Cake,277443,184
2024-03-29,Tirupati Cottonseed Oil,374470,249
2024-03-29,Tirupati Sunflower Oil,244239,162
2024-03-29,Tirupati Groundnut Oil,94027,62
2024-03-29,Tirupati Soybean Oil,433333,288
2024-03-29,Tirupati Mustard Oil,243458,162
2024-03-29,Olixir Olive Oil,458113,305
2024-03-29,Olixir Sesame Oil,489518,326
2024-03-29,Castor Oil,549654,366
2024-03-29,Refined Castor Oil,376858,251
2024-03-29,De Oiled Cake,318073,212
2024-03-30,Tirupati Cottonseed Oil,453344,302
2024-03-30,Tirupati Sunflower Oil,436491,290
2024-03-30,Tirupati Groundnut Oil,574864,383
2024-03-30,Tirupati Soybean Oil,185425,123
2024-03-30,Tirupati Mustard Oil,516288,344
2024-03-30,Olixir Olive Oil,293758,195
2024-03-30,Olixir Sesame Oil,409776,273
2024-03-30,Castor Oil,97716,65
2024-03-30,Refined Castor Oil,382610,255
2024-03-30,De Oiled Cake,551908,367
2024-03-31,Tirupati Cottonseed Oil,1182964,788
2024-03-31,Tirupati Sunflower Oil,155508,103
2024-03-31,Tirupati Groundnut Oil,214735,143
2024-03-31,Tirupati Soybean Oil,274126,182
2024-03-31,Tirupati Mustard Oil,497127,331
2024-03-31,Olixir Olive Oil,377900,251
2024-03-31,Olixir Sesame Oil,68107,45
2024-03-31,Castor Oil,329307,219
2024-03-31,Refined Castor Oil,245962,163
2024-03-31,De Oiled Cake,286436,190
2024-04-01,Tirupati Cottonseed Oil,942910,628
2024-04-01,Tirupati Sunflower Oil,229794,153
2024-04-01,Tirupati Groundnut Oil,132788,88
2024-04-01,Tirupati Soybean Oil,291869,194
2024-04-01,Tirupati Mustard Oil,77686,51
2024-04-01,Olixir Olive Oil,285123,190
2024-04-01,Olixir Sesame Oil,184598,123
2024-04-01,Castor Oil,291611,194
2024-04-01,Refined Castor Oil,253733,169
2024-04-01,De Oiled Cake,62860,41
2024-04-02,Tirupati Cottonseed Oil,236848,157
2024-04-02,Tirupati Sunflower Oil,456216,304
2024-04-02,Tirupati Groundnut Oil,318673,212
2024-04-02,Tirupati Soybean Oil,252307,168
2024-04-02,Tirupati Mustard Oil,474453,316
2024-04-02,Olixir Olive Oil,169864,113
2024-04-02,Olixir Sesame Oil,342919,228
2024-04-02,Castor Oil,450626,300
2024-04-02,Refined Castor Oil,496619,331
2024-04-02,De Oiled Cake,436989,291
2024-04-03,Tirupati Cottonseed Oil,930532,620
2024-04-03,Tirupati Sunflower Oil,306881,204
2024-04-03,Tirupati Groundnut Oil,155253,103
2024-04-03,Tirupati Soybean Oil,317604,211
2024-04-03,Tirupati Mustard Oil,340927,227
2024-04-03,Olixir Olive Oil,296404,197
2024-04-03,Olixir Sesame Oil,210089,140
2024-04-03,Castor Oil,165862,110
2024-04-03,Refined Castor Oil,471466,314
2024-04-03,De Oiled Cake,372876,248
2024-04-04,Tirupati Cottonseed Oil,139341,92
2024-04-04,Tirupati Sunflower Oil,131125,87
2024-04-04,Tirupati Groundnut Oil,378947,252
2024-04-04,Tirupati Soybean Oil,403058,268
2024-04-04,Tirupati Mustard Oil,253888,169
2024-04-04,Olixir Olive Oil,85345,56
2024-04-04,Olixir Sesame Oil,248798,165
2024-04-04,Castor Oil,139682,93
2024-04-04,Refined Castor Oil,207448,138
2024-04-04,De Oiled Cake,490301,326
2024-04-05,Tirupati Cottonseed Oil,352942,235
2024-04-05,Tirupati Sunflower Oil,327410,218
2024-04-05,Tirupati Groundnut Oil,123610,82
2024-04-05,Tirupati Soybean Oil,115949,77
2024-04-05,Tirupati Mustard Oil,123371,82
2024-04-05,Olixir Olive Oil,133109,88
2024-04-05,Olixir Sesame Oil,471737,314
2024-04-05,Castor Oil,460535,307
2024-04-05,Refined Castor Oil,310950,207
2024-04-05,De Oiled Cake,446502,297
2024-04-06,Tirupati Cottonseed Oil,309380,206
2024-04-06,Tirupati Sunflower Oil,358315,238
2024-04-06,Tirupati Groundnut Oil,250033,166
2024-04-06,Tirupati Soybean Oil,421651,281
2024-04-06,Tirupati Mustard Oil,320313,213
2024-04-06,Olixir Olive Oil,174172,116
2024-04-06,Olixir Sesame Oil,146254,97
2024-04-06,Castor Oil,499373,332
2024-04-06,Refined Castor Oil,213336,142
2024-04-06,De Oiled Cake,232466,154
2024-04-07,Tirupati Cottonseed Oil,774693,516
2024-04-07,Tirupati Sunflower Oil,166603,111
2024-04-07,Tirupati Groundnut Oil,209586,139
2024-04-07,Tirupati Soybean Oil,96425,64
2024-04-07,Tirupati Mustard Oil,397556,265
2024-04-07,Olixir Olive Oil,450509,300
2024-04-07,Olixir Sesame Oil,469495,312
2024-04-07,Castor Oil,324007,216
2024-04-07,Refined Castor Oil,323160,215
2024-04-07,De Oiled Cake,300368,200
2024-04-08,Tirupati Cottonseed Oil,466843,311
2024-04-08,Tirupati Sunflower Oil,67487,44
2024-04-08,Tirupati Groundnut Oil,197749,131
2024-04-08,Tirupati Soybean Oil,192793,128
2024-04-08,Tirupati Mustard Oil,487558,325
2024-04-08,Olixir Olive Oil,253146,168
2024-04-08,Olixir Sesame Oil,103396,68
2024-04-08,Castor Oil,322817,215
2024-04-08,Refined Castor Oil,367617,245
2024-04-08,De Oiled Cake,56567,37
2024-04-09,Tirupati Cottonseed Oil,930213,620
2024-04-09,Tirupati Sunflower Oil,334146,222
2024-04-09,Tirupati Groundnut Oil,161042,107
2024-04-09,Tirupati Soybean Oil,141061,94
2024-04-09,Tirupati Mustard Oil,233716,155
2024-04-09,Olixir Olive Oil,476043,317
2024-04-09,Olixir Sesame Oil,390662,260
2024-04-09,Castor Oil,187041,124
2024-04-09,Refined Castor Oil,447854,298
2024-04-09,De Oiled Cake,339084,226
2024-04-10,Tirupati Cottonseed Oil,1319108,879
2024-04-10,Tirupati Sunflower Oil,52428,34
2024-04-10,Tirupati Groundnut Oil,160397,106
2024-04-10,Tirupati Soybean Oil,308696,205
2024-04-10,Tirupati Mustard Oil,499589,333
2024-04-10,Olixir Olive Oil,246182,164
2024-04-10,Olixir Sesame Oil,82261,54
2024-04-10,Castor Oil,132571,88
2024-04-10,Refined Castor Oil,383916,255
2024-04-10,De Oiled Cake,385469,256
2024-04-11,Tirupati Cottonseed Oil,796796,531
2024-04-11,Tirupati Sunflower Oil,74496,49
2024-04-11,Tirupati Groundnut Oil,423087,282
2024-04-11,Tirupati Soybean Oil,398944,265
2024-04-11,Tirupati Mustard Oil,82606,55
2024-04-11,Olixir Olive Oil,450501,300
2024-04-11,Olixir Sesame Oil,425736,283
2024-04-11,Castor Oil,178285,118
2024-04-11,Refined Castor Oil,272628,181
2024-04-11,De Oiled Cake,110241,73
2024-04-12,Tirupati Cottonseed Oil,879226,586
2024-04-12,Tirupati Sunflower Oil,56543,37
2024-04-12,Tirupati Groundnut Oil,102092,68
2024-04-12,Tirupati Soybean Oil,333733,222
2024-04-12,Tirupati Mustard Oil,285190,190
2024-04-12,Olixir Olive Oil,310171,206
2024-04-12,Olixir Sesame Oil,50965,33
2024-04-12,Castor Oil,392831,261
2024-04-12,Refined Castor Oil,311241,207
2024-04-12,De Oiled Cake,142230,94
2024-04-13,Tirupati Cottonseed Oil,290376,193
2024-04-13,Tirupati Sunflower Oil,189870,126
2024-04-13,Tirupati Groundnut Oil,247154,164
2024-04-13,Tirupati Soybean Oil,106068,70
2024-04-13,Tirupati Mustard Oil,343612,229
2024-04-13,Olixir Olive Oil,227421,151
2024-04-13,Olixir Sesame Oil,51066,34
2024-04-13,Castor Oil,182522,121
2024-04-13,Refined Castor Oil,112085,74
2024-04-13,De Oiled Cake,381056,254
2024-04-14,Tirupati Cottonseed Oil,169831,113
2024-04-14,Tirupati Sunflower Oil,380141,253
2024-04-14,Tirupati Groundnut Oil,325063,216
2024-04-14,Tirupati Soybean Oil,71628,47
2024-04-14,Tirupati Mustard Oil,250741,167
2024-04-14,Olixir Olive Oil,375730,250
2024-04-14,Olixir Sesame Oil,207333,138
2024-04-14,Castor Oil,131221,87
2024-04-14,Refined Castor Oil,145857,97
2024-04-14,De Oiled Cake,351615,234
2024-04-15,Tirupati Cottonseed Oil,1342104,894
2024-04-15,Tirupati Sunflower Oil,191363,127
2024-04-15,Tirupati Groundnut Oil,454674,303
2024-04-15,Tirupati Soybean Oil,324578,216
2024-04-15,Tirupati Mustard Oil,111610,74
2024-04-15,Olixir Olive Oil,443481,295
2024-04-15,Olixir Sesame Oil,249868,166
2024-04-15,Castor Oil,284023,189
2024-04-15,Refined Castor Oil,88512,59
2024-04-15,De Oiled Cake,236746,157
2024-04-16,Tirupati Cottonseed Oil,602677,401
2024-04-16,Tirupati Sunflower Oil,214388,142
2024-04-16,Tirupati Groundnut Oil,475083,316
2024-04-16,Tirupati Soybean Oil,498960,332
2024-04-16,Tirupati Mustard Oil,372154,248
2024-04-16,Olixir Olive Oil,326795,217
2024-04-16,Olixir Sesame Oil,477807,318
2024-04-16,Castor Oil,409359,272
2024-04-16,Refined Castor Oil,84484,56
2024-04-16,De Oiled Cake,166679,111
2024-04-17,Tirupati Cottonseed Oil,937112,624
2024-04-17,Tirupati Sunflower Oil,372029,248
2024-04-17,Tirupati Groundnut Oil,443765,295
2024-04-17,Tirupati Soybean Oil,271423,180
2024-04-17,Tirupati Mustard Oil,306952,204
2024-04-17,Olixir Olive Oil,243560,162
2024-04-17,Olixir Sesame Oil,53188,35
2024-04-17,Castor Oil,410412,273
2024-04-17,Refined Castor Oil,273550,182
2024-04-17,De Oiled Cake,72210,48
2024-04-18,Tirupati Cottonseed Oil,920215,613
2024-04-18,Tirupati Sunflower Oil,438514,292
2024-04-18,Tirupati Groundnut Oil,313073,208
2024-04-18,Tirupati Soybean Oil,303532,202
2024-04-18,Tirupati Mustard Oil,73783,49
2024-04-18,Olixir Olive Oil,309836,206
2024-04-18,Olixir Sesame Oil,235906,157
2024-04-18,Castor Oil,462725,308
2024-04-18,Refined Castor Oil,311631,207
2024-04-18,De Oiled Cake,301717,201
2024-04-19,Tirupati Cottonseed Oil,290816,193
2024-04-19,Tirupati Sunflower Oil,243863,162
2024-04-19,Tirupati Groundnut Oil,309240,206
2024-04-19,Tirupati Soybean Oil,78724,52
2024-04-19,Tirupati Mustard Oil,315309,210
2024-04-19,Olixir Olive Oil,164851,109
2024-04-19,Olixir Sesame Oil,449531,299
2024-04-19,Castor Oil,487296,324
2024-04-19,Refined Castor Oil,419082,279
2024-04-19,De Oiled Cake,56369,37
2024-04-20,Tirupati Cottonseed Oil,765999,510
2024-04-20,Tirupati Sunflower Oil,225765,150
2024-04-20,Tirupati Groundnut Oil,143244,95
2024-04-20,Tirupati Soybean Oil,493229,328
2024-04-20,Tirupati Mustard Oil,281825,187
2024-04-20,Olixir Olive Oil,245196,163
2024-04-20,Olixir Sesame Oil,299916,199
2024-04-20,Castor Oil,276016,184
2024-04-20,Refined Castor Oil,275623,183
2024-04-20,De Oiled Cake,160689,107
2024-04-21,Tirupati Cottonseed Oil,1131295,754
2024-04-21,Tirupati Sunflower Oil,380420,253
2024-04-21,Tirupati Groundnut Oil,179964,119
2024-04-21,Tirupati Soybean Oil,457073,304
2024-04-21,Tirupati Mustard Oil,87104,58
2024-04-21,Olixir Olive Oil,313568,209
2024-04-21,Olixir Sesame Oil,463670,309
2024-04-21,Castor Oil,410498,273
2024-04-21,Refined Castor Oil,220159,146
2024-04-21,De Oiled Cake,225364,150
2024-04-22,Tirupati Cottonseed Oil,1007027,671
2024-04-22,Tirupati Sunflower Oil,341683,227
2024-04-22,Tirupati Groundnut Oil,332097,221
2024-04-22,Tirupati Soybean Oil,411156,274
2024-04-22,Tirupati Mustard Oil,461867,307
2024-04-22,Olixir Olive Oil,184826,123
2024-04-22,Olixir Sesame Oil,144328,96
2024-04-22,Castor Oil,359856,239
2024-04-22,Refined Castor Oil,123404,82
2024-04-22,De Oiled Cake,339651,226
2024-04-23,Tirupati Cottonseed Oil,426029,284
2024-04-23,Tirupati Sunflower Oil,173993,115
2024-04-23,Tirupati Groundnut Oil,272956,181
2024-04-23,Tirupati Soybean Oil,162562,108
2024-04-23,Tirupati Mustard Oil,88493,58
2024-04-23,Olixir Olive Oil,485537,323
2024-04-23,Olixir Sesame Oil,134332,89
2024-04-23,Castor Oil,177440,118
2024-04-23,Refined Castor Oil,322731,215
2024-04-23,De Oiled Cake,246938,164
2024-04-24,Tirupati Cottonseed Oil,297223,198
2024-04-24,Tirupati Sunflower Oil,229252,152
2024-04-24,Tirupati Groundnut Oil,52292,34
2024-04-24,Tirupati Soybean Oil,179865,119
2024-04-24,Tirupati Mustard Oil,185945,123
2024-04-24,Olixir Olive Oil,318501,212
2024-04-24,Olixir Sesame Oil,120701,80
2024-04-24,Castor Oil,426726,284
2024-04-24,Refined Castor Oil,410097,273
2024-04-24,De Oiled Cake,406937,271
2024-04-25,Tirupati Cottonseed Oil,1034434,689
2024-04-25,Tirupati Sunflower Oil,188726,125
2024-04-25,Tirupati Groundnut Oil,329278,219
2024-04-25,Tirupati Soybean Oil,437638,291
2024-04-25,Tirupati Mustard Oil,291841,194
2024-04-25,Olixir Olive Oil,333120,222
2024-04-25,Olixir Sesame Oil,335275,223
2024-04-25,Castor Oil,177413,118
2024-04-25,Refined Castor Oil,104075,69
2024-04-25,De Oiled Cake,366819,244
2024-04-26,Tirupati Cottonseed Oil,923403,615
2024-04-26,Tirupati Sunflower Oil,123179,82
2024-04-26,Tirupati Groundnut Oil,221976,147
2024-04-26,Tirupati Soybean Oil,488565,325
2024-04-26,Tirupati Mustard Oil,64686,43
2024-04-26,Olixir Olive Oil,269651,179
2024-04-26,Olixir Sesame Oil,131946,87
2024-04-26,Castor Oil,113552,75
2024-04-26,Refined Castor Oil,277125,184
2024-04-26,De Oiled Cake,93093,62
2024-04-27,Tirupati Cottonseed Oil,310972,207
2024-04-27,Tirupati Sunflower Oil,377415,251
2024-04-27,Tirupati Groundnut Oil,79956,53
2024-04-27,Tirupati Soybean Oil,348543,232
2024-04-27,Tirupati Mustard Oil,454111,302
2024-04-27,Olixir Olive Oil,140419,93
2024-04-27,Olixir Sesame Oil,406076,270
2024-04-27,Castor Oil,215073,143
2024-04-27,Refined Castor Oil,334369,222
2024-04-27,De Oiled Cake,113446,75
2024-04-28,Tirupati Cottonseed Oil,1024098,682
2024-04-28,Tirupati Sunflower Oil,183522,122
2024-04-28,Tirupati Groundnut Oil,379403,252
2024-04-28,Tirupati Soybean Oil,92700,61
2024-04-28,Tirupati Mustard Oil,304537,203
2024-04-28,Olixir Olive Oil,107825,71
2024-04-28,Olixir Sesame Oil,132500,88
2024-04-28,Castor Oil,217698,145
2024-04-28,Refined Castor Oil,462940,308
2024-04-28,De Oiled Cake,353868,235
2024-04-29,Tirupati Cottonseed Oil,977133,651
2024-04-29,Tirupati Sunflower Oil,297401,198
2024-04-29,Tirupati Groundnut Oil,88968,59
2024-04-29,Tirupati Soybean Oil,108024,72
2024-04-29,Tirupati Mustard Oil,405072,270
2024-04-29,Olixir Olive Oil,147404,98
2024-04-29,Olixir Sesame Oil,221557,147
2024-04-29,Castor Oil,395005,263
2024-04-29,Refined Castor Oil,52996,35
2024-04-29,De Oiled Cake,342986,228
2024-04-30,Tirupati Cottonseed Oil,772903,515
2024-04-30,Tirupati Sunflower Oil,219510,146
2024-04-30,Tirupati Groundnut Oil,318879,212
2024-04-30,Tirupati Soybean Oil,119690,79
2024-04-30,Tirupati Mustard Oil,111141,74
2024-04-30,Olixir Olive Oil,452610,301
2024-04-30,Olixir Sesame Oil,429354,286
2024-04-30,Castor Oil,455108,303
2024-04-30,Refined Castor Oil,269551,179
2024-04-30,De Oiled Cake,93448,62
2024-05-01,Tirupati Cottonseed Oil,244005,162
2024-05-01,Tirupati Sunflower Oil,208724,139
2024-05-01,Tirupati Groundnut Oil,99454,66
2024-05-01,Tirupati Soybean Oil,405266,270
2024-05-01,Tirupati Mustard Oil,350982,233
2024-05-01,Olixir Olive Oil,433268,288
2024-05-01,Olixir Sesame Oil,140790,93
2024-05-01,Castor Oil,87433,58
2024-05-01,Refined Castor Oil,203594,135
2024-05-01,De Oiled Cake,338839,225
2024-05-02,Tirupati Cottonseed Oil,922223,614
2024-05-02,Tirupati Sunflower Oil,436057,290
2024-05-02,Tirupati Groundnut Oil,381859,254
2024-05-02,Tirupati Soybean Oil,325122,216
2024-05-02,Tirupati Mustard Oil,250373,166
2024-05-02,Olixir Olive Oil,173166,115
2024-05-02,Olixir Sesame Oil,60915,40
2024-05-02,Castor Oil,408538,272
2024-05-02,Refined Castor Oil,255135,170
2024-05-02,De Oiled Cake,493116,328
2024-05-03,Tirupati Cottonseed Oil,1254837,836
2024-05-03,Tirupati Sunflower Oil,202224,134
2024-05-03,Tirupati Groundnut Oil,110619,73
2024-05-03,Tirupati Soybean Oil,338985,225
2024-05-03,Tirupati Mustard Oil,323745,215
2024-05-03,Olixir Olive Oil,283540,189
2024-05-03,Olixir Sesame Oil,138810,92
2024-05-03,Castor Oil,416394,277
2024-05-03,Refined Castor Oil,283558,189
2024-05-03,De Oiled Cake,149463,99
2024-05-04,Tirupati Cottonseed Oil,256668,171
2024-05-04,Tirupati Sunflower Oil,52188,34
2024-05-04,Tirupati Groundnut Oil,464476,309
2024-05-04,Tirupati Soybean Oil,457338,304
2024-05-04,Tirupati Mustard Oil,381252,254
2024-05-04,Olixir Olive Oil,393211,262
2024-05-04,Olixir Sesame Oil,147750,98
2024-05-04,Castor Oil,69868,46
2024-05-04,Refined Castor Oil,446818,297
2024-05-04,De Oiled Cake,314603,209
2024-05-05,Tirupati Cottonseed Oil,422514,281
2024-05-05,Tirupati Sunflower Oil,80887,53
2024-05-05,Tirupati Groundnut Oil,75631,50
2024-05-05,Tirupati Soybean Oil,99739,66
2024-05-05,Tirupati Mustard Oil,165475,110
2024-05-05,Olixir Olive Oil,98763,65
