return_period,doc_type,invoice_no,invoice_date,counterparty_id,counterparty_name,gstin,taxable_value,cgst_amount,sgst_amount,igst_amount,total_tax_amount,gstr2b_status,mismatch_flag,mismatch_reason
2023-07,Purchase,P-202307-V001-01,2023-07-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,377032.66,33932.94,33932.94,0.0,67865.88,Matched,0,
2023-07,Purchase,P-202307-V002-02,2023-07-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,169247.35,15232.26,15232.26,0.0,30464.52,Matched,0,
2023-07,Purchase,P-202307-V003-03,2023-07-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,98839.84,0.0,0.0,17791.17,17791.17,Matched,0,
2023-07,Purchase,P-202307-V006-04,2023-07-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,405999.22,36539.93,36539.93,0.0,73079.86,Matched,0,
2023-07,Purchase,P-202307-V007-05,2023-07-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,64689.68,5822.07,5822.07,0.0,11644.14,Matched,0,
2023-07,Purchase,P-202307-V004-06,2023-07-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,97669.2,0.0,0.0,17580.46,17580.46,Matched,0,
2023-07,Purchase,P-202307-V005-07,2023-07-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,53274.11,0.0,0.0,9589.34,9589.34,Matched,0,
2023-08,Purchase,P-202308-V001-01,2023-08-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,393373.78,35403.64,35403.64,0.0,70807.28,Matched,0,
2023-08,Purchase,P-202308-V002-02,2023-08-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,168065.46,15125.89,15125.89,0.0,30251.78,Matched,0,
2023-08,Purchase,P-202308-V003-03,2023-08-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,98063.85,0.0,0.0,17651.49,17651.49,Matched,0,
2023-08,Purchase,P-202308-V006-04,2023-08-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,451894.78,40670.53,40670.53,0.0,81341.06,Matched,0,
2023-08,Purchase,P-202308-V007-05,2023-08-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,62031.2,5582.81,5582.81,0.0,11165.62,Matched,0,
2023-08,Purchase,P-202308-V004-06,2023-08-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,102776.45,0.0,0.0,18499.76,18499.76,Matched,0,
2023-08,Purchase,P-202308-V005-07,2023-08-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,56059.88,0.0,0.0,10090.78,10090.78,Matched,0,
2023-09,Purchase,P-202309-V001-01,2023-09-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,418935.32,37704.18,37704.18,0.0,75408.36,Matched,0,
2023-09,Purchase,P-202309-V002-02,2023-09-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,184730.18,16625.72,16625.72,0.0,33251.44,Matched,0,
2023-09,Purchase,P-202309-V003-03,2023-09-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,107084.57,0.0,0.0,19275.22,19275.22,Matched,0,
2023-09,Purchase,P-202309-V006-04,2023-09-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,494259.92,44483.39,44483.39,0.0,88966.78,Matched,0,
2023-09,Purchase,P-202309-V007-05,2023-09-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,56271.16,5064.4,5064.4,0.0,10128.8,Matched,0,
2023-09,Purchase,P-202309-V004-06,2023-09-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,108981.38,0.0,0.0,19616.65,19616.65,Matched,0,
2023-09,Purchase,P-202309-V005-07,2023-09-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,59444.39,0.0,0.0,10699.99,10699.99,Matched,0,
2023-10,Purchase,P-202310-V001-01,2023-10-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,511961.05,46076.49,46076.49,0.0,92152.98,Matched,0,
2023-10,Purchase,P-202310-V002-02,2023-10-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,209077.21,18816.95,18816.95,0.0,37633.9,Matched,0,
2023-10,Purchase,P-202310-V003-03,2023-10-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,121925.1,0.0,0.0,21946.52,21946.52,Matched,0,
2023-10,Purchase,P-202310-V006-04,2023-10-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,578990.19,52109.12,52109.12,0.0,104218.24,Matched,0,
2023-10,Purchase,P-202310-V007-05,2023-10-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,76209.76,6858.88,6858.88,0.0,13717.76,Matched,0,
2023-10,Purchase,P-202310-V004-06,2023-10-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,128848.82,0.0,0.0,23192.79,23192.79,Matched,0,
2023-10,Purchase,P-202310-V005-07,2023-10-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,70281.17,0.0,0.0,12650.61,12650.61,Matched,0,
2023-11,Purchase,P-202311-V001-01,2023-11-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,502101.6,45189.14,45189.14,0.0,90378.28,Matched,0,
2023-11,Purchase,P-202311-V002-02,2023-11-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,223378.14,20104.03,20104.03,0.0,40208.06,Matched,0,
2023-11,Purchase,P-202311-V003-03,2023-11-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,123962.03,0.0,0.0,22313.17,22313.17,Matched,0,
2023-11,Purchase,P-202311-V006-04,2023-11-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,578990.19,52109.12,52109.12,0.0,104218.24,Matched,0,
2023-11,Purchase,P-202311-V007-05,2023-11-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,80640.56,7257.65,7257.65,0.0,14515.3,Matched,0,
2023-11,Purchase,P-202311-V004-06,2023-11-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,130625.26,0.0,0.0,23512.55,23512.55,Matched,0,
2023-11,Purchase,P-202311-V005-07,2023-11-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,71250.14,0.0,0.0,12825.03,12825.03,Matched,0,
2023-12,Purchase,P-202312-V001-01,2023-12-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,505114.21,45460.28,45460.28,0.0,90920.56,Matched,0,
2023-12,Purchase,P-202312-V002-02,2023-12-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,219123.33,19721.1,19721.1,0.0,39442.2,Matched,0,
2023-12,Purchase,P-202312-V003-03,2023-12-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,124932.0,0.0,0.0,22487.76,22487.76,Matched,0,
2023-12,Purchase,P-202312-V006-04,2023-12-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,586051.05,52744.59,52744.59,0.0,105489.18,Matched,0,
2023-12,Purchase,P-202312-V007-05,2023-12-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,73994.36,6659.49,6659.49,0.0,13318.98,Matched,0,
2023-12,Purchase,P-202312-V004-06,2023-12-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,130783.78,0.0,0.0,23541.08,23541.08,Matched,0,
2023-12,Purchase,P-202312-V005-07,2023-12-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,71336.61,0.0,0.0,12840.59,12840.59,Matched,0,
2024-01,Purchase,P-202401-V001-01,2024-01-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,545699.92,49112.99,49112.99,0.0,98225.98,Matched,0,
2024-01,Purchase,P-202401-V002-02,2024-01-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,234454.03,21100.86,21100.86,0.0,42201.72,Matched,0,
2024-01,Purchase,P-202401-V003-03,2024-01-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,135797.51,0.0,0.0,24443.55,24443.55,Matched,0,
2024-01,Purchase,P-202401-V006-04,2024-01-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,649564.97,58460.85,58460.85,0.0,116921.7,Matched,0,
2024-01,Purchase,P-202401-V007-05,2024-01-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,81522.48,7337.02,7337.02,0.0,14674.04,Matched,0,
2024-01,Purchase,P-202401-V004-06,2024-01-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,137781.91,0.0,0.0,24800.74,24800.74,Matched,0,
2024-01,Purchase,P-202401-V005-07,2024-01-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,75153.77,0.0,0.0,13527.68,13527.68,Matched,0,
2024-02,Purchase,P-202402-V001-01,2024-02-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,479285.35,43135.68,43135.68,0.0,86271.36,Matched,0,
2024-02,Purchase,P-202402-V002-02,2024-02-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,208334.16,18750.07,18750.07,0.0,37500.14,Matched,0,
2024-02,Purchase,P-202402-V003-03,2024-02-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,128412.76,0.0,0.0,23114.3,23114.3,Matched,0,
2024-02,Purchase,P-202402-V006-04,2024-02-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,601034.25,54093.08,54093.08,0.0,108186.16,Matched,0,
2024-02,Purchase,P-202402-V007-05,2024-02-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,67935.4,6114.19,6114.19,0.0,12228.38,Matched,0,
2024-02,Purchase,P-202402-V004-06,2024-02-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,125814.67,0.0,0.0,22646.64,22646.64,Matched,0,
2024-02,Purchase,P-202402-V005-07,2024-02-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,68626.18,0.0,0.0,12352.71,12352.71,Matched,0,
2024-03,Purchase,P-202403-V001-01,2024-03-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,486718.38,43804.65,43804.65,0.0,87609.3,Matched,0,
2024-03,Purchase,P-202403-V002-02,2024-03-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,215082.82,19357.45,19357.45,0.0,38714.9,Matched,0,
2024-03,Purchase,P-202403-V003-03,2024-03-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,126361.44,0.0,0.0,22745.06,22745.06,Matched,0,
2024-03,Purchase,P-202403-V006-04,2024-03-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,574902.33,51741.21,51741.21,0.0,103482.42,Matched,0,
2024-03,Purchase,P-202403-V007-05,2024-03-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,64655.76,5819.02,5819.02,0.0,11638.04,Matched,0,
2024-03,Purchase,P-202403-V004-06,2024-03-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,124410.1,0.0,0.0,22393.82,22393.82,Matched,0,
2024-03,Purchase,P-202403-V005-07,2024-03-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,67860.06,0.0,0.0,12214.81,12214.81,Matched,0,
2024-04,Purchase,P-202404-V001-01,2024-04-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,449360.18,40442.42,40442.42,0.0,80884.84,Matched,0,
2024-04,Purchase,P-202404-V002-02,2024-04-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,211208.59,19008.77,19008.77,0.0,38017.54,Matched,0,
2024-04,Purchase,P-202404-V003-03,2024-04-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,126053.74,0.0,0.0,22689.67,22689.67,Matched,0,
2024-04,Purchase,P-202404-V006-04,2024-04-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,612233.65,55101.03,55101.03,0.0,110202.06,Matched,0,
2024-04,Purchase,P-202404-V007-05,2024-04-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,69340.96,6240.69,6240.69,0.0,12481.38,Matched,0,
2024-04,Purchase,P-202404-V004-06,2024-04-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,124092.59,0.0,0.0,22336.67,22336.67,Matched,0,
2024-04,Purchase,P-202404-V005-07,2024-04-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,67686.87,0.0,0.0,12183.64,12183.64,Matched,0,
2024-05,Purchase,P-202405-V001-01,2024-05-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,487780.24,43900.22,43900.22,0.0,87800.44,Matched,0,
2024-05,Purchase,P-202405-V002-02,2024-05-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,209583.91,18862.55,18862.55,0.0,37725.1,Matched,0,
2024-05,Purchase,P-202405-V003-03,2024-05-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,113540.68,0.0,0.0,20437.32,20437.32,Matched,0,
2024-05,Purchase,P-202405-V006-04,2024-05-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,559969.8,50397.28,50397.28,0.0,100794.56,Matched,0,
2024-05,Purchase,P-202405-V007-05,2024-05-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,64655.76,5819.02,5819.02,0.0,11638.04,Matched,0,
2024-05,Purchase,P-202405-V004-06,2024-05-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,121579.95,0.0,0.0,21884.39,21884.39,Matched,0,
2024-05,Purchase,P-202405-V005-07,2024-05-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,66316.34,0.0,0.0,11936.94,11936.94,Matched,0,
2024-06,Purchase,P-202406-V001-01,2024-06-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,485366.92,43683.02,43683.02,0.0,87366.04,Matched,0,
2024-06,Purchase,P-202406-V002-02,2024-06-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,208209.18,18738.83,18738.83,0.0,37477.66,Matched,0,
2024-06,Purchase,P-202406-V003-03,2024-06-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,124822.95,0.0,0.0,22468.13,22468.13,Matched,0,
2024-06,Purchase,P-202406-V006-04,2024-06-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,567436.06,51069.25,51069.25,0.0,102138.5,Matched,0,
2024-06,Purchase,P-202406-V007-05,2024-06-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,65124.28,5861.19,5861.19,0.0,11722.38,Matched,0,
2024-06,Purchase,P-202406-V004-06,2024-06-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,121306.74,0.0,0.0,21835.21,21835.21,Matched,0,
2024-06,Purchase,P-202406-V005-07,2024-06-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,66167.31,0.0,0.0,11910.12,11910.12,Matched,0,
2024-07,Purchase,P-202407-V001-01,2024-07-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,463743.57,41736.92,41736.92,0.0,83473.84,Matched,0,
2024-07,Purchase,P-202407-V002-02,2024-07-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,193087.14,17377.84,17377.84,0.0,34755.68,Matched,0,
2024-07,Purchase,P-202407-V003-03,2024-07-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,120412.6,0.0,0.0,21674.27,21674.27,Matched,0,
2024-07,Purchase,P-202407-V006-04,2024-07-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,474107.76,42669.7,42669.7,0.0,85339.4,Matched,0,
2024-07,Purchase,P-202407-V007-05,2024-07-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,56222.4,5060.02,5060.02,0.0,10120.04,Matched,0,
2024-07,Purchase,P-202407-V004-06,2024-07-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,109417.82,0.0,0.0,19695.21,19695.21,Matched,0,
2024-07,Purchase,P-202407-V005-07,2024-07-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,59682.45,0.0,0.0,10742.84,10742.84,Matched,0,
2024-08,Purchase,P-202408-V001-01,2024-08-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,449649.78,40468.48,40468.48,0.0,80936.96,Matched,0,
2024-08,Purchase,P-202408-V002-02,2024-08-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,194961.78,17546.56,17546.56,0.0,35093.12,Matched,0,
2024-08,Purchase,P-202408-V003-03,2024-08-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,116309.96,0.0,0.0,20935.79,20935.79,Matched,0,
2024-08,Purchase,P-202408-V006-04,2024-08-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,552503.54,49725.32,49725.32,0.0,99450.64,Matched,0,
2024-08,Purchase,P-202408-V007-05,2024-08-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,62313.16,5608.18,5608.18,0.0,11216.36,Matched,0,
2024-08,Purchase,P-202408-V004-06,2024-08-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,113388.85,0.0,0.0,20409.99,20409.99,Matched,0,
2024-08,Purchase,P-202408-V005-07,2024-08-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,61848.47,0.0,0.0,11132.72,11132.72,Matched,0,
2024-09,Purchase,P-202409-V001-01,2024-09-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,521470.19,46932.32,46932.32,0.0,93864.64,Matched,0,
2024-09,Purchase,P-202409-V002-02,2024-09-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,217457.37,19571.16,19571.16,0.0,39142.32,Matched,0,
2024-09,Purchase,P-202409-V003-03,2024-09-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,122053.67,0.0,0.0,21969.66,21969.66,Matched,0,
2024-09,Purchase,P-202409-V006-04,2024-09-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,608500.52,54765.05,54765.05,0.0,109530.1,Matched,0,
2024-09,Purchase,P-202409-V007-05,2024-09-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,47320.52,4258.85,4258.85,0.0,8517.7,Matched,0,
2024-09,Purchase,P-202409-V004-06,2024-09-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,126140.52,0.0,0.0,22705.29,22705.29,Matched,0,
2024-09,Purchase,P-202409-V005-07,2024-09-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,68803.92,0.0,0.0,12384.71,12384.71,Matched,0,
2024-10,Purchase,P-202410-V001-01,2024-10-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,597248.43,53752.36,53752.36,0.0,107504.72,Matched,0,
2024-10,Purchase,P-202410-V002-02,2024-10-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,247576.46,22281.88,22281.88,0.0,44563.76,Matched,0,
2024-10,Purchase,P-202410-V003-03,2024-10-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,138053.98,0.0,0.0,24849.72,24849.72,Matched,0,
2024-10,Purchase,P-202410-V006-04,2024-10-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,683163.16,61484.68,61484.68,0.0,122969.36,Matched,0,
2024-10,Purchase,P-202410-V007-05,2024-10-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,59970.56,5397.35,5397.35,0.0,10794.7,Matched,0,
2024-10,Purchase,P-202410-V004-06,2024-10-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,142366.83,0.0,0.0,25626.03,25626.03,Matched,0,
2024-10,Purchase,P-202410-V005-07,2024-10-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,77654.64,0.0,0.0,13977.83,13977.83,Matched,0,
2024-11,Purchase,P-202411-V001-01,2024-11-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,538170.36,48435.33,48435.33,0.0,96870.66,Matched,0,
2024-11,Purchase,P-202411-V002-02,2024-11-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,243202.33,21888.21,21888.21,0.0,43776.42,Matched,0,
2024-11,Purchase,P-202411-V003-03,2024-11-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,134259.03,0.0,0.0,24166.63,24166.63,Matched,0,
2024-11,Purchase,P-202411-V006-04,2024-11-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,630899.31,56780.94,56780.94,0.0,113561.88,Matched,0,
2024-11,Purchase,P-202411-V007-05,2024-11-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,66529.84,5987.69,5987.69,0.0,11975.38,Matched,0,
2024-11,Purchase,P-202411-V004-06,2024-11-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,134175.82,0.0,0.0,24151.65,24151.65,Matched,0,
2024-11,Purchase,P-202411-V005-07,2024-11-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,73186.81,0.0,0.0,13173.63,13173.63,Matched,0,
2024-12,Purchase,P-202412-V001-01,2024-12-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,556608.12,50094.73,50094.73,0.0,100189.46,Matched,0,
2024-12,Purchase,P-202412-V002-02,2024-12-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,259699.08,23372.92,23372.92,0.0,46745.84,Matched,0,
2024-12,Purchase,P-202412-V003-03,2024-12-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,140105.31,0.0,0.0,25218.96,25218.96,Matched,0,
2024-12,Purchase,P-202412-V006-04,2024-12-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,627166.18,56444.96,56444.96,0.0,112889.92,Matched,0,
2024-12,Purchase,P-202412-V007-05,2024-12-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,62781.68,5650.35,5650.35,0.0,11300.7,Matched,0,
2024-12,Purchase,P-202412-V004-06,2024-12-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,136466.53,0.0,0.0,24563.98,24563.98,Matched,0,
2024-12,Purchase,P-202412-V005-07,2024-12-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,74436.29,0.0,0.0,13398.53,13398.53,Matched,0,
2025-01,Purchase,P-202501-V001-01,2025-01-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,631416.24,56827.46,56827.46,0.0,113654.92,Matched,0,
2025-01,Purchase,P-202501-V002-02,2025-01-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,257008.44,23130.76,23130.76,0.0,46261.52,Matched,0,
2025-01,Purchase,P-202501-V003-03,2025-01-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,176766.41,0.0,0.0,31817.95,31817.95,Matched,0,
2025-01,Purchase,P-202501-V006-04,2025-01-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,668247.52,60142.28,60142.28,0.0,120284.56,Matched,0,
2025-01,Purchase,P-202501-V007-05,2025-01-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,59974.8,5397.73,5397.73,0.0,10795.46,Matched,0,
2025-01,Purchase,P-202501-V004-06,2025-01-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,148623.27,0.0,0.0,26752.19,26752.19,Matched,0,
2025-01,Purchase,P-202501-V005-07,2025-01-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,81067.24,0.0,0.0,14592.1,14592.1,Matched,0,
2025-02,Purchase,P-202502-V001-01,2025-02-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,555967.78,50037.1,50037.1,0.0,100074.2,Matched,0,
2025-02,Purchase,P-202502-V002-02,2025-02-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,249204.54,22428.41,22428.41,0.0,44856.82,Matched,0,
2025-02,Purchase,P-202502-V003-03,2025-02-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,148586.26,0.0,0.0,26745.53,26745.53,Matched,0,
2025-02,Purchase,P-202502-V006-04,2025-02-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,660477.2,59442.95,59442.95,0.0,118885.9,Matched,0,
2025-02,Purchase,P-202502-V007-05,2025-02-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,44371.6,3993.44,3993.44,0.0,7986.88,Matched,0,
2025-02,Purchase,P-202502-V004-06,2025-02-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,137409.85,0.0,0.0,24733.77,24733.77,Matched,0,
2025-02,Purchase,P-202502-V005-07,2025-02-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,74950.83,0.0,0.0,13491.15,13491.15,Matched,0,
2025-03,Purchase,P-202503-V001-01,2025-03-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,528340.18,47550.62,47550.62,0.0,95101.24,Matched,0,
2025-03,Purchase,P-202503-V002-02,2025-03-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,238279.08,21445.12,21445.12,0.0,42890.24,Matched,0,
2025-03,Purchase,P-202503-V003-03,2025-03-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,152855.98,0.0,0.0,27514.08,27514.08,Matched,0,
2025-03,Purchase,P-202503-V006-04,2025-03-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,590544.32,53148.99,53148.99,0.0,106297.98,Matched,0,
2025-03,Purchase,P-202503-V007-05,2025-03-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,53148.4,4783.36,4783.36,0.0,9566.72,Matched,0,
2025-03,Purchase,P-202503-V004-06,2025-03-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,130298.34,0.0,0.0,23453.7,23453.7,Matched,0,
2025-03,Purchase,P-202503-V005-07,2025-03-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,71071.82,0.0,0.0,12792.93,12792.93,Matched,0,
2025-04,Purchase,P-202504-V001-01,2025-04-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,560689.58,50462.06,50462.06,0.0,100924.12,Matched,0,
2025-04,Purchase,P-202504-V002-02,2025-04-06,V002,Kathiawar Peanut Processors,24AAACK2222B1Z2,241270.58,21714.35,21714.35,0.0,43428.7,Matched,0,
2025-04,Purchase,P-202504-V003-03,2025-04-07,V003,Healthy Bran Oils Pvt Ltd,27AAACH3333C1Z3,148266.03,0.0,0.0,26687.88,26687.88,Matched,0,
2025-04,Purchase,P-202504-V006-04,2025-04-08,V006,Industrial Chemicals Feedstock Co,24AAACI6666F1Z6,656592.04,59093.28,59093.28,0.0,118186.56,Matched,0,
2025-04,Purchase,P-202504-V007-05,2025-04-09,V007,Rajkot Agro Milling Associates,24AAACR7777G1Z7,53636.0,4827.24,4827.24,0.0,9654.48,Matched,0,
2025-04,Purchase,P-202504-V004-06,2025-04-10,V004,Shakti Packaging Industries,27AAACS4444D1Z4,138141.57,0.0,0.0,24865.48,24865.48,Matched,0,
2025-04,Purchase,P-202504-V005-07,2025-04-11,V005,Hari Om Transport Services,24AAACH5555E1Z5,75349.95,0.0,0.0,13562.99,13562.99,Matched,0,
2025-05,Purchase,P-202505-V001-01,2025-05-05,V001,Gujarat Agro Seeds Pvt Ltd,24AAACG1111A1Z1,554561.28,49910.52,49910.52,0.0,99821.04,Matched,0,
