InvoiceID,Customer,Amount_INR,DaysOverdue,Status
INV-14597,Delhi Mega Stores,22367,93,Pending
INV-14598,Punjab Distributors,59595,70,Pending
INV-14599,Mumbai Fresh Mart,409335,-4,Paid
INV-14600,Mumbai Fresh Mart,77375,35,Pending
INV-14601,Gujarat Supermarkets,58302,120,Pending
INV-14602,Gujarat Supermarkets,22131,54,Pending
INV-14603,Rajasthan Traders,73453,53,Pending
INV-14604,Gujarat Supermarkets,49062,39,Pending
INV-14605,Delhi Mega Stores,74048,114,Pending
INV-14606,Punjab Distributors,41700,87,Pending
INV-14607,Punjab Distributors,58026,76,Pending
INV-14608,Gujarat Supermarkets,40289,77,Pending
INV-14609,Gujarat Supermarkets,39407,48,Pending
INV-14610,Rajasthan Traders,285878,-4,Paid
INV-14611,Mumbai Fresh Mart,11744,37,Pending
INV-14612,Delhi Mega Stores,65763,98,Pending
INV-14613,Rajasthan Traders,33995,110,Pending
INV-14614,Punjab Distributors,22270,34,Pending
INV-14615,Gujarat Supermarkets,32182,60,Pending
INV-14616,Punjab Distributors,12620,53,Pending
INV-14617,Rajasthan Traders,16879,117,Pending
INV-14618,Punjab Distributors,14552,23,Pending
INV-14619,Delhi Mega Stores,54972,61,Pending
INV-14620,Punjab Distributors,93811,76,Pending
INV-14621,Delhi Mega Stores,67266,87,Pending
INV-14622,Mumbai Fresh Mart,22046,89,Pending
INV-14623,Rajasthan Traders,33878,110,Pending
INV-14624,Punjab Distributors,478665,-10,Paid
INV-14625,Mumbai Fresh Mart,32164,5,Pending
INV-14626,Rajasthan Traders,30482,114,Pending
INV-14627,Punjab Distributors,95503,39,Pending
INV-14628,Mumbai Fresh Mart,61208,41,Pending
INV-14629,Gujarat Supermarkets,34350,58,Pending
INV-14630,Punjab Distributors,88142,14,Pending
INV-14631,Mumbai Fresh Mart,80508,35,Pending
INV-14632,Mumbai Fresh Mart,12959,37,Pending
INV-14633,Mumbai Fresh Mart,23721,24,Pending
INV-14634,Punjab Distributors,86068,114,Pending
INV-14635,Mumbai Fresh Mart,78240,20,Pending
INV-14636,Mumbai Fresh Mart,19344,32,Pending
INV-14637,Mumbai Fresh Mart,94097,103,Pending
INV-14638,Rajasthan Traders,63942,110,Pending
INV-14639,Punjab Distributors,35708,7,Pending
INV-14640,Mumbai Fresh Mart,63499,74,Pending
INV-14641,Mumbai Fresh Mart,36448,47,Pending
INV-14642,Mumbai Fresh Mart,304523,0,Paid
INV-14643,Punjab Distributors,47026,60,Pending
INV-14644,Gujarat Supermarkets,55446,93,Pending
INV-14645,Punjab Distributors,58446,34,Pending
INV-14646,Rajasthan Traders,91962,92,Pending
INV-14647,Delhi Mega Stores,72165,15,Pending
INV-14648,Mumbai Fresh Mart,93028,120,Pending
INV-14649,Delhi Mega Stores,23345,67,Pending
INV-14650,Gujarat Supermarkets,13567,79,Pending
INV-14651,Rajasthan Traders,79297,70,Pending
INV-14652,Punjab Distributors,33545,14,Pending
INV-14653,Mumbai Fresh Mart,78765,119,Pending
INV-14654,Delhi Mega Stores,84901,35,Pending
INV-14655,Rajasthan Traders,47012,75,Pending
INV-14656,Rajasthan Traders,20639,96,Pending
INV-14657,Mumbai Fresh Mart,32203,38,Pending
INV-14658,Punjab Distributors,403741,-8,Paid
INV-14659,Rajasthan Traders,61773,101,Pending
INV-14660,Delhi Mega Stores,33780,74,Pending
INV-14661,Mumbai Fresh Mart,52348,119,Pending
INV-14662,Rajasthan Traders,61380,18,Pending
INV-14663,Mumbai Fresh Mart,52775,57,Pending
INV-14664,Punjab Distributors,79248,85,Pending
INV-14665,Punjab Distributors,36764,90,Pending
INV-14666,Delhi Mega Stores,36067,34,Pending
INV-14667,Punjab Distributors,65789,57,Pending
INV-14668,Punjab Distributors,87300,115,Pending
INV-14669,Delhi Mega Stores,40398,5,Pending
INV-14670,Delhi Mega Stores,357713,-6,Paid
INV-14671,Rajasthan Traders,41231,54,Pending
INV-14672,Rajasthan Traders,39582,95,Pending
INV-14673,Delhi Mega Stores,17220,100,Pending
INV-14674,Punjab Distributors,68748,116,Pending
INV-14675,Rajasthan Traders,28514,114,Pending
INV-14676,Punjab Distributors,97690,12,Pending
INV-14677,Punjab Distributors,82451,116,Pending
INV-14678,Punjab Distributors,69002,56,Pending
INV-14679,Delhi Mega Stores,61337,63,Pending
INV-14680,Mumbai Fresh Mart,235985,-4,Paid
INV-14681,Punjab Distributors,83276,81,Pending
INV-14682,Rajasthan Traders,11849,5,Pending
INV-14683,Delhi Mega Stores,56349,78,Pending
INV-14684,Rajasthan Traders,56484,113,Pending
INV-14685,Mumbai Fresh Mart,99747,42,Pending
INV-14686,Punjab Distributors,13730,37,Pending
INV-14687,Rajasthan Traders,82715,60,Pending
INV-14688,Gujarat Supermarkets,12462,103,Pending
INV-14689,Punjab Distributors,37699,19,Pending
INV-14690,Rajasthan Traders,94837,20,Pending
INV-14691,Rajasthan Traders,14622,32,Pending
INV-14692,Delhi Mega Stores,304189,-8,Paid
INV-14693,Gujarat Supermarkets,85121,99,Pending
INV-14694,Delhi Mega Stores,84942,82,Pending
INV-14695,Mumbai Fresh Mart,60064,50,Pending
INV-14696,Mumbai Fresh Mart,18520,48,Pending
INV-14697,Delhi Mega Stores,26739,2,Pending
INV-14698,Rajasthan Traders,45419,96,Pending
INV-14699,Delhi Mega Stores,23700,109,Pending
INV-14700,Rajasthan Traders,73070,8,Pending
INV-14701,Punjab Distributors,41561,28,Pending
INV-14702,Mumbai Fresh Mart,98197,50,Pending
INV-14703,Delhi Mega Stores,91924,83,Pending
INV-14704,Mumbai Fresh Mart,71488,66,Pending
INV-14705,Mumbai Fresh Mart,29258,103,Pending
INV-14706,Mumbai Fresh Mart,191411,0,Paid
INV-14707,Delhi Mega Stores,95972,-3,Paid
INV-14708,Punjab Distributors,289495,-1,Paid
INV-14709,Delhi Mega Stores,69386,107,Pending
INV-14710,Delhi Mega Stores,96550,103,Pending
INV-14711,Mumbai Fresh Mart,26700,16,Pending
INV-14712,Delhi Mega Stores,95709,104,Pending
INV-14713,Punjab Distributors,15774,112,Pending
INV-14714,Gujarat Supermarkets,39800,116,Pending
INV-14715,Punjab Distributors,85064,75,Pending
INV-14716,Mumbai Fresh Mart,94241,117,Pending
INV-14717,Gujarat Supermarkets,51554,85,Pending
INV-14718,Mumbai Fresh Mart,123300,-3,Paid
INV-14719,Delhi Mega Stores,77399,44,Pending
INV-14720,Gujarat Supermarkets,52376,59,Pending
INV-14721,Rajasthan Traders,47525,118,Pending
INV-14722,Rajasthan Traders,29886,60,Pending
INV-14723,Punjab Distributors,429293,-4,Paid
INV-14724,Gujarat Supermarkets,21318,117,Pending
INV-14725,Mumbai Fresh Mart,44014,26,Pending
INV-14726,Delhi Mega Stores,293128,-5,Paid
INV-14727,Mumbai Fresh Mart,32208,93,Pending
INV-14728,Punjab Distributors,16746,19,Pending
INV-14729,Gujarat Supermarkets,58026,111,Pending
INV-14730,Delhi Mega Stores,80232,23,Pending
INV-14731,Mumbai Fresh Mart,280434,-2,Paid
INV-14732,Delhi Mega Stores,36170,110,Pending
INV-14733,Rajasthan Traders,22525,48,Pending
INV-14734,Mumbai Fresh Mart,279567,-8,Paid
INV-14735,Delhi Mega Stores,23937,119,Pending
INV-14736,Gujarat Supermarkets,35290,23,Pending
INV-14737,Mumbai Fresh Mart,30560,113,Pending
INV-14738,Gujarat Supermarkets,72719,32,Pending
INV-14739,Mumbai Fresh Mart,73434,27,Pending
INV-14740,Punjab Distributors,36854,18,Pending
INV-14741,Gujarat Supermarkets,21005,92,Pending
INV-14742,Rajasthan Traders,79465,77,Pending
INV-14743,Mumbai Fresh Mart,60987,84,Pending
INV-14744,Rajasthan Traders,85133,5,Pending
INV-14745,Gujarat Supermarkets,70740,90,Pending
INV-14746,Rajasthan Traders,300975,-3,Paid
INV-14747,Punjab Distributors,93247,109,Pending
INV-14748,Delhi Mega Stores,24444,30,Pending
INV-14749,Punjab Distributors,96575,111,Pending
INV-14750,Mumbai Fresh Mart,55326,21,Pending
INV-14751,Gujarat Supermarkets,74881,-4,Paid
INV-14752,Gujarat Supermarkets,70855,120,Pending
INV-14753,Rajasthan Traders,23683,-10,Paid
INV-14754,Delhi Mega Stores,12026,37,Pending
INV-14755,Punjab Distributors,99825,3,Pending
INV-14756,Delhi Mega Stores,32452,73,Pending
INV-14757,Mumbai Fresh Mart,210882,-10,Paid
INV-14758,Gujarat Supermarkets,274091,-8,Paid
INV-14759,Punjab Distributors,43340,58,Pending
INV-14760,Gujarat Supermarkets,61076,114,Pending
INV-14761,Gujarat Supermarkets,57438,31,Pending
INV-14762,Punjab Distributors,89819,118,Pending
INV-14763,Rajasthan Traders,64248,111,Pending
INV-14764,Gujarat Supermarkets,52309,60,Pending
INV-14765,Gujarat Supermarkets,16874,57,Pending
INV-14766,Rajasthan Traders,36163,37,Pending
INV-14767,Rajasthan Traders,370821,-1,Paid
INV-14768,Punjab Distributors,25516,48,Pending
INV-14769,Delhi Mega Stores,85132,93,Pending
INV-14770,Mumbai Fresh Mart,87407,11,Pending
INV-14771,Rajasthan Traders,36897,94,Pending
INV-14772,Delhi Mega Stores,41219,95,Pending
INV-14773,Delhi Mega Stores,99305,69,Pending
INV-14774,Mumbai Fresh Mart,29399,49,Pending
INV-14775,Delhi Mega Stores,44505,100,Pending
INV-14776,Rajasthan Traders,32982,41,Pending
INV-14777,Delhi Mega Stores,76730,20,Pending
INV-14778,Delhi Mega Stores,98844,15,Pending
INV-14779,Gujarat Supermarkets,21453,9,Pending
INV-14780,Mumbai Fresh Mart,47977,69,Pending
INV-14781,Rajasthan Traders,58612,38,Pending
INV-14782,Delhi Mega Stores,67222,92,Pending
INV-14783,Rajasthan Traders,81576,34,Pending
INV-14784,Punjab Distributors,35006,83,Pending
INV-14785,Mumbai Fresh Mart,73102,11,Pending
INV-14786,Delhi Mega Stores,10589,7,Pending
INV-14787,Rajasthan Traders,95022,96,Pending
INV-14788,Punjab Distributors,96452,1,Pending
INV-14789,Delhi Mega Stores,54255,51,Pending
INV-14790,Delhi Mega Stores,63273,105,Pending
INV-14791,Delhi Mega Stores,112332,-4,Paid
INV-14792,Mumbai Fresh Mart,39606,9,Pending
INV-14793,Mumbai Fresh Mart,76349,67,Pending
INV-14794,Delhi Mega Stores,17642,100,Pending
INV-14795,Rajasthan Traders,93636,86,Pending
INV-14796,Delhi Mega Stores,55134,67,Pending
INV-14797,Rajasthan Traders,41501,65,Pending
INV-14798,Mumbai Fresh Mart,465125,-10,Paid
INV-14799,Delhi Mega Stores,29078,99,Pending
INV-14800,Rajasthan Traders,35019,74,Pending
INV-14801,Rajasthan Traders,115550,-7,Paid
INV-14802,Rajasthan Traders,30164,85,Pending
INV-14803,Mumbai Fresh Mart,35840,67,Pending
INV-14804,Delhi Mega Stores,35796,46,Pending
INV-14805,Delhi Mega Stores,87292,100,Pending
INV-14806,Punjab Distributors,13012,89,Pending
INV-14807,Gujarat Supermarkets,26042,37,Pending
INV-14808,Punjab Distributors,94129,50,Pending
INV-14809,Punjab Distributors,38302,6,Pending
INV-14810,Mumbai Fresh Mart,455492,0,Paid
INV-14811,Punjab Distributors,79418,102,Pending
INV-14812,Mumbai Fresh Mart,85536,110,Pending
INV-14813,Delhi Mega Stores,78260,77,Pending
INV-14814,Gujarat Supermarkets,98478,27,Pending
INV-14815,Delhi Mega Stores,18167,112,Pending
INV-14816,Delhi Mega Stores,38745,78,Pending
INV-14817,Punjab Distributors,27187,78,Pending
INV-14818,Delhi Mega Stores,384368,-4,Paid
INV-14819,Punjab Distributors,28388,24,Pending
INV-14820,Gujarat Supermarkets,47749,71,Pending
INV-14821,Rajasthan Traders,307593,-2,Paid
INV-14822,Mumbai Fresh Mart,46668,87,Pending
INV-14823,Mumbai Fresh Mart,48866,75,Pending
INV-14824,Rajasthan Traders,52450,98,Pending
INV-14825,Mumbai Fresh Mart,42583,59,Pending
INV-14826,Mumbai Fresh Mart,93594,107,Pending
INV-14827,Punjab Distributors,54768,28,Pending
INV-14828,Delhi Mega Stores,97183,114,Pending
INV-14829,Mumbai Fresh Mart,56294,35,Pending
INV-14830,Punjab Distributors,55423,30,Pending
INV-14831,Punjab Distributors,16196,22,Pending
INV-14832,Delhi Mega Stores,38538,55,Pending
INV-14833,Delhi Mega Stores,95563,13,Pending
INV-14834,Rajasthan Traders,81726,7,Pending
INV-14835,Mumbai Fresh Mart,96314,4,Pending
INV-14836,Rajasthan Traders,11715,86,Pending
INV-14837,Gujarat Supermarkets,96019,41,Pending
INV-14838,Rajasthan Traders,95140,75,Pending
INV-14839,Rajasthan Traders,49490,67,Pending
INV-14840,Gujarat Supermarkets,41443,43,Pending
INV-14841,Delhi Mega Stores,13910,118,Pending
INV-14842,Delhi Mega Stores,31410,69,Pending
INV-14843,Gujarat Supermarkets,74758,37,Pending
INV-14844,Gujarat Supermarkets,12983,13,Pending
INV-14845,Gujarat Supermarkets,41684,76,Pending
INV-14846,Delhi Mega Stores,99958,53,Pending
INV-14847,Delhi Mega Stores,93320,5,Pending
INV-14848,Delhi Mega Stores,395646,-9,Paid
INV-14849,Delhi Mega Stores,33420,44,Pending
INV-14850,Rajasthan Traders,355291,-4,Paid
INV-14851,Mumbai Fresh Mart,40938,53,Pending
INV-14852,Delhi Mega Stores,66671,18,Pending
INV-14853,Gujarat Supermarkets,49942,15,Pending
INV-14854,Rajasthan Traders,56823,18,Pending
INV-14855,Mumbai Fresh Mart,58143,62,Pending
INV-14856,Delhi Mega Stores,67542,87,Pending
INV-14857,Punjab Distributors,14065,74,Pending
INV-14858,Delhi Mega Stores,81053,28,Pending
INV-14859,Rajasthan Traders,94199,120,Pending
INV-14860,Gujarat Supermarkets,68358,86,Pending
INV-14861,Rajasthan Traders,50958,89,Pending
INV-14862,Gujarat Supermarkets,53572,110,Pending
INV-14863,Delhi Mega Stores,19648,51,Pending
INV-14864,Gujarat Supermarkets,73998,78,Pending
INV-14865,Rajasthan Traders,44328,68,Pending
INV-14866,Punjab Distributors,77199,21,Pending
INV-14867,Punjab Distributors,46291,47,Pending
INV-14868,Punjab Distributors,49546,87,Pending
INV-14869,Rajasthan Traders,47413,70,Pending
INV-14870,Gujarat Supermarkets,18145,120,Pending
INV-14871,Mumbai Fresh Mart,16904,73,Pending
INV-14872,Punjab Distributors,10692,45,Pending
INV-14873,Punjab Distributors,68132,88,Pending
INV-14874,Delhi Mega Stores,43297,10,Pending
INV-14875,Punjab Distributors,83916,75,Pending
INV-14876,Mumbai Fresh Mart,52602,72,Pending
INV-14877,Gujarat Supermarkets,41378,79,Pending
INV-14878,Punjab Distributors,14452,18,Pending
INV-14879,Gujarat Supermarkets,30519,3,Pending
INV-14880,Rajasthan Traders,93454,60,Pending
INV-14881,Mumbai Fresh Mart,66273,45,Pending
INV-14882,Mumbai Fresh Mart,13822,18,Pending
INV-14883,Punjab Distributors,61996,101,Pending
INV-14884,Delhi Mega Stores,31936,83,Pending
INV-14885,Punjab Distributors,81501,56,Pending
INV-14886,Punjab Distributors,52424,111,Pending
INV-14887,Mumbai Fresh Mart,25871,2,Pending
INV-14888,Mumbai Fresh Mart,18669,107,Pending
INV-14889,Rajasthan Traders,89630,118,Pending
INV-14890,Delhi Mega Stores,40695,115,Pending
INV-14891,Gujarat Supermarkets,76801,92,Pending
INV-14892,Mumbai Fresh Mart,68668,68,Pending
INV-14893,Rajasthan Traders,56768,28,Pending
INV-14894,Gujarat Supermarkets,79337,37,Pending
INV-14895,Punjab Distributors,31892,57,Pending
INV-14896,Rajasthan Traders,33885,119,Pending
INV-14897,Punjab Distributors,46921,40,Pending
INV-14898,Delhi Mega Stores,44028,28,Pending
INV-14899,Rajasthan Traders,374120,-4,Paid
INV-14900,Punjab Distributors,54953,61,Pending
INV-14901,Punjab Distributors,90154,7,Pending
INV-14902,Rajasthan Traders,56936,46,Pending
INV-14903,Mumbai Fresh Mart,34515,60,Pending
INV-14904,Gujarat Supermarkets,28802,40,Pending
INV-14905,Gujarat Supermarkets,352973,-6,Paid
INV-14906,Punjab Distributors,82112,27,Pending
INV-14907,Punjab Distributors,31437,17,Pending
INV-14908,Punjab Distributors,96651,87,Pending
INV-14909,Delhi Mega Stores,53991,116,Pending
INV-14910,Rajasthan Traders,35316,102,Pending
INV-14911,Punjab Distributors,87564,41,Pending
INV-14912,Mumbai Fresh Mart,45354,94,Pending
INV-14913,Gujarat Supermarkets,44149,100,Pending
INV-14914,Delhi Mega Stores,77113,118,Pending
INV-14915,Mumbai Fresh Mart,48968,70,Pending
INV-14916,Rajasthan Traders,86844,44,Pending
INV-14917,Punjab Distributors,14088,107,Pending
INV-14918,Rajasthan Traders,93434,13,Pending
INV-14919,Gujarat Supermarkets,16961,17,Pending
INV-14920,Delhi Mega Stores,63990,14,Pending
INV-14921,Rajasthan Traders,47580,38,Pending
INV-14922,Punjab Distributors,28442,-6,Paid
INV-14923,Gujarat Supermarkets,51407,33,Pending
INV-14924,Punjab Distributors,63378,106,Pending
INV-14925,Mumbai Fresh Mart,61049,50,Pending
INV-14926,Gujarat Supermarkets,98304,75,Pending
INV-14927,Punjab Distributors,60384,3,Pending
INV-14928,Rajasthan Traders,67746,2,Pending
INV-14929,Gujarat Supermarkets,39712,6,Pending
INV-14930,Gujarat Supermarkets,51124,109,Pending
INV-14931,Punjab Distributors,89073,-7,Paid
INV-14932,Rajasthan Traders,62770,13,Pending
INV-14933,Delhi Mega Stores,60487,88,Pending
INV-14934,Rajasthan Traders,72809,83,Pending
INV-14935,Punjab Distributors,95973,63,Pending
INV-14936,Rajasthan Traders,15410,4,Pending
INV-14937,Delhi Mega Stores,17389,35,Pending
INV-14938,Gujarat Supermarkets,99146,26,Pending
INV-14939,Rajasthan Traders,95006,104,Pending
INV-14940,Rajasthan Traders,79081,100,Pending
INV-14941,Punjab Distributors,47533,73,Pending
INV-14942,Rajasthan Traders,66294,93,Pending
INV-14943,Delhi Mega Stores,46791,101,Pending
INV-14944,Delhi Mega Stores,412384,-8,Paid
INV-14945,Rajasthan Traders,37940,41,Pending
INV-14946,Punjab Distributors,81932,78,Pending
INV-14947,Delhi Mega Stores,50127,36,Pending
INV-14948,Rajasthan Traders,89068,63,Pending
INV-14949,Mumbai Fresh Mart,37904,119,Pending
INV-14950,Delhi Mega Stores,56252,58,Pending
INV-14951,Rajasthan Traders,76247,32,Pending
INV-14952,Gujarat Supermarkets,25497,71,Pending
INV-14953,Punjab Distributors,80737,-9,Paid
INV-14954,Punjab Distributors,54475,70,Pending
INV-14955,Delhi Mega Stores,85952,95,Pending
INV-14956,Rajasthan Traders,96474,104,Pending
INV-14957,Mumbai Fresh Mart,89944,58,Pending
INV-14958,Delhi Mega Stores,19378,100,Pending
INV-14959,Delhi Mega Stores,34503,78,Pending
INV-14960,Mumbai Fresh Mart,398606,-3,Paid
INV-14961,Gujarat Supermarkets,57119,108,Pending
INV-14962,Gujarat Supermarkets,37512,13,Pending
INV-14963,Delhi Mega Stores,31628,81,Pending
INV-14964,Gujarat Supermarkets,41553,8,Pending
INV-14965,Rajasthan Traders,421272,-8,Paid
INV-14966,Gujarat Supermarkets,264844,-7,Paid
INV-14967,Delhi Mega Stores,99561,106,Pending
INV-14968,Delhi Mega Stores,24608,38,Pending
INV-14969,Rajasthan Traders,89666,86,Pending
INV-14970,Delhi Mega Stores,10516,69,Pending
INV-14971,Punjab Distributors,58712,105,Pending
INV-14972,Punjab Distributors,60246,118,Pending
INV-14973,Rajasthan Traders,64407,56,Pending
INV-14974,Punjab Distributors,32699,73,Pending
INV-14975,Gujarat Supermarkets,75563,22,Pending
INV-14976,Mumbai Fresh Mart,50232,89,Pending
INV-14977,Gujarat Supermarkets,39840,45,Pending
INV-14978,Rajasthan Traders,43747,30,Pending
INV-14979,Rajasthan Traders,48643,106,Pending
INV-14980,Gujarat Supermarkets,33935,65,Pending
INV-14981,Gujarat Supermarkets,60167,12,Pending
INV-14982,Delhi Mega Stores,45852,1,Pending
INV-14983,Delhi Mega Stores,35609,113,Pending
INV-14984,Mumbai Fresh Mart,66885,66,Pending
INV-14985,Mumbai Fresh Mart,63210,66,Pending
INV-14986,Rajasthan Traders,69157,107,Pending
INV-14987,Mumbai Fresh Mart,63823,60,Pending
INV-14988,Rajasthan Traders,99158,99,Pending
INV-14989,Punjab Distributors,70901,71,Pending
INV-14990,Rajasthan Traders,50834,31,Pending
INV-14991,Gujarat Supermarkets,33815,29,Pending
INV-14992,Punjab Distributors,43825,94,Pending
INV-14993,Gujarat Supermarkets,85364,9,Pending
INV-14994,Delhi Mega Stores,73422,73,Pending
INV-14995,Delhi Mega Stores,66012,49,Pending
INV-14996,Punjab Distributors,38350,42,Pending
INV-14997,Delhi Mega Stores,15257,25,Pending
INV-14998,Delhi Mega Stores,96934,37,Pending
INV-14999,Mumbai Fresh Mart,92657,17,Pending
INV-15000,Punjab Distributors,77984,118,Pending
INV-15001,Rajasthan Traders,90136,6,Pending
INV-15002,Mumbai Fresh Mart,125979,-3,Paid
INV-15003,Gujarat Supermarkets,45908,33,Pending
INV-15004,Punjab Distributors,220679,0,Paid
INV-15005,Mumbai Fresh Mart,97165,40,Pending
INV-15006,Punjab Distributors,56022,8,Pending
INV-15007,Punjab Distributors,20503,88,Pending
INV-15008,Gujarat Supermarkets,67566,47,Pending
INV-15009,Rajasthan Traders,41553,33,Pending
INV-15010,Punjab Distributors,79991,26,Pending
INV-15011,Delhi Mega Stores,82469,113,Pending
INV-15012,Delhi Mega Stores,33868,71,Pending
INV-15013,Rajasthan Traders,39974,86,Pending
INV-15014,Delhi Mega Stores,45237,11,Pending
INV-15015,Delhi Mega Stores,38730,25,Pending
INV-15016,Rajasthan Traders,89463,81,Pending
INV-15017,Punjab Distributors,40632,40,Pending
INV-15018,Delhi Mega Stores,66317,116,Pending
INV-15019,Mumbai Fresh Mart,58642,46,Pending
INV-15020,Gujarat Supermarkets,10325,91,Pending
INV-15021,Rajasthan Traders,88159,115,Pending
INV-15022,Gujarat Supermarkets,31396,47,Pending
INV-15023,Gujarat Supermarkets,244799,-10,Paid
INV-15024,Punjab Distributors,43823,58,Pending
INV-15025,Rajasthan Traders,25657,31,Pending
INV-15026,Rajasthan Traders,81237,58,Pending
INV-15027,Punjab Distributors,75178,26,Pending
INV-15028,Delhi Mega Stores,95401,115,Pending
INV-15029,Rajasthan Traders,10515,10,Pending
INV-15030,Punjab Distributors,421130,-2,Paid
INV-15031,Mumbai Fresh Mart,182002,-9,Paid
INV-15032,Mumbai Fresh Mart,61206,53,Pending
INV-15033,Delhi Mega Stores,69168,81,Pending
INV-15034,Punjab Distributors,26625,71,Pending
INV-15035,Gujarat Supermarkets,55437,45,Pending
INV-15036,Mumbai Fresh Mart,14588,81,Pending
INV-15037,Punjab Distributors,86594,10,Pending
INV-15038,Delhi Mega Stores,104850,-10,Paid
INV-15039,Punjab Distributors,303421,-10,Paid
INV-15040,Gujarat Supermarkets,33206,83,Pending
INV-15041,Gujarat Supermarkets,41674,27,Pending
